v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day,min,max,avg,std
-0.421940928,1.054852321,1.476793249,2.53164557,19.83122363,0.632911392,435,2.02E+13,7/29/15 19:30,2015,7,29,,,,
0.576368876,2.017291066,1.44092219,3.458213256,15.85014409,0.864553314,319,2.02E+13,7/29/15 20:30,2015,7,29,,,,
1.25,2.5,1.25,3.75,25.83333333,3.75,222,2.02E+13,7/29/15 20:30,2015,7,29,,,,
3.914590747,4.448398577,0.533807829,4.982206406,22.24199288,1.601423488,511,2.02E+13,7/30/15 1:30,2015,7,30,,,,
-0.432900433,1.082251082,1.515151515,2.597402597,20.34632035,1.298701299,420,2.02E+13,7/30/15 3:30,2015,7,30,,,,
2.578565673,3.948428687,1.369863014,5.3182917,19.33924255,3.626107977,1126,2.02E+13,7/30/15 9:45,2015,7,30,,,,
8.754208754,10.43771044,1.683501684,12.12121212,17.50841751,3.03030303,276,2.02E+13,7/30/15 10:15,2015,7,30,,,,
2.578565673,3.948428687,1.369863014,5.3182917,19.33924255,3.626107977,1126,2.02E+13,7/30/15 10:30,2015,7,30,,,,
1.244813278,2.489626556,1.244813278,3.734439834,27.38589212,4.149377593,229,2.02E+13,7/30/15 13:15,2015,7,30,,,,
2.023608769,3.541315346,1.517706577,5.059021922,23.77740304,0,531,2.02E+13,7/30/15 14:30,2015,7,30,,,,
1.387925052,3.539208883,2.151283831,5.690492713,21.30464955,0.27758501,1299,2.02E+13,7/30/15 16:00,2015,7,30,,,,
-0.627615063,1.255230126,1.882845188,3.138075314,20.29288703,0.627615063,430,2.02E+13,7/30/15 16:15,2015,7,30,,,,
1.474926254,4.12979351,2.654867257,6.784660767,23.30383481,0.294985251,318,2.02E+13,7/30/15 16:15,2015,7,30,,,,
0.540540541,1.801801802,1.261261261,3.063063063,22.16216216,0.540540541,509,2.02E+13,7/30/15 20:00,2015,7,30,,,,
0.97799511,2.93398533,1.95599022,4.88997555,18.33740831,2.444987775,355,2.02E+13,7/31/15 4:15,2015,7,31,,,,
0.93676815,2.81030445,1.8735363,4.683840749,18.03278689,2.341920375,373,2.02E+13,7/31/15 6:00,2015,7,31,,,,
5,5.909090909,0.909090909,6.818181818,16.81818182,0.909090909,366,2.02E+13,7/31/15 7:30,2015,7,31,,,,
-0.890207715,0.890207715,1.78041543,2.670623145,22.55192878,0,300,2.02E+13,7/31/15 13:45,2015,7,31,,,,
2.105263158,2.105263158,0,2.105263158,24.21052632,0,90,2.02E+13,7/31/15 13:45,2015,7,31,,,,
2.105263158,2.105263158,0,2.105263158,24.21052632,0,90,2.02E+13,7/31/15 14:45,2015,7,31,,,,
-0.900900901,0.900900901,1.801801802,2.702702703,21.02102102,0,290,2.02E+13,7/31/15 15:00,2015,7,31,,,,
0.915750916,2.014652015,1.098901099,3.113553114,25.27472527,1.648351648,514,2.02E+13,7/31/15 17:45,2015,7,31,,,,
2.43902439,3.861788618,1.422764228,5.284552846,23.7804878,0.406504065,420,2.02E+13,7/31/15 18:30,2015,7,31,,,,
2.298850575,3.448275862,1.149425287,4.597701149,23.56321839,3.448275862,161,2.02E+13,7/31/15 19:00,2015,7,31,,,,
0.823421775,1.555352242,0.731930467,2.287282708,21.59194876,0.640439158,973,2.02E+13,7/31/15 21:15,2015,7,31,,,,
1.483679525,1.78041543,0.296735905,2.077151335,25.81602374,0.890207715,303,2.02E+13,8/1/15 10:00,2015,8,1,,,,
5.185185185,5.185185185,0,5.185185185,25.18518519,4.444444444,122,2.02E+13,8/1/15 15:00,2015,8,1,,,,
3.6,4,0.4,4.4,28.4,1.6,221,2.02E+13,8/2/15 7:00,2015,8,2,,,,
2.126245847,3.521594684,1.395348837,4.916943522,29.56810631,0.132890365,1402,2.02E+13,8/2/15 7:30,2015,8,2,,,,
1.357466063,3.054298643,1.696832579,4.751131222,24.43438914,0.226244344,785,2.02E+13,8/2/15 19:30,2015,8,2,,,,
3.130755064,3.49907919,0.368324125,3.867403315,20.62615101,1.841620626,510,2.02E+13,8/3/15 9:45,2015,8,3,,,,
1.646090535,3.086419753,1.440329218,4.526748971,19.13580247,3.086419753,441,2.02E+13,8/3/15 14:45,2015,8,3,,,,
1.662049861,2.216066482,0.55401662,2.770083102,20.22160665,0.55401662,327,2.02E+13,8/3/15 15:00,2015,8,3,,,,
0.724637681,0.905797101,0.18115942,1.086956522,23.36956522,0,502,2.02E+13,8/3/15 15:15,2015,8,3,,,,
1.244813278,2.904564315,1.659751037,4.564315353,21.57676349,0,659,2.02E+13,8/3/15 15:30,2015,8,3,,,,
1.228070175,2.456140351,1.228070175,3.684210526,20,0.175438596,539,2.02E+13,8/3/15 18:45,2015,8,3,,,,
1.680672269,2.352941176,0.672268908,3.025210084,28.06722689,3.025210084,544,2.02E+13,8/3/15 21:45,2015,8,3,,,,
2.992518703,4.239401496,1.246882793,5.486284289,23.44139651,0.249376559,327,2.02E+13,8/4/15 12:30,2015,8,4,,,,
1.72972973,3.351351351,1.621621622,4.972972973,22.27027027,1.189189189,790,2.02E+13,8/4/15 15:30,2015,8,4,,,,
2.150537634,2.150537634,0,2.150537634,27.59856631,2.150537634,240,2.02E+13,8/4/15 18:00,2015,8,4,,,,
2.380952381,2.380952381,0,2.380952381,22.44897959,4.761904762,263,2.02E+13,8/4/15 18:00,2015,8,4,,,,
2.380952381,2.380952381,0,2.380952381,22.44897959,4.761904762,263,2.02E+13,8/4/15 18:15,2015,8,4,,,,
2.380952381,2.380952381,0,2.380952381,22.44897959,4.761904762,263,2.02E+13,8/4/15 18:15,2015,8,4,,,,
1.582278481,2.848101266,1.265822785,4.113924051,23.73417722,0.949367089,269,2.02E+13,8/5/15 3:45,2015,8,5,,,,
2.620689655,3.724137931,1.103448276,4.827586207,24.4137931,0.413793103,657,2.02E+13,8/5/15 6:30,2015,8,5,,,,
2.447869447,4.714415231,2.266545784,6.980961015,24.75067996,1.269265639,999,2.02E+13,8/5/15 14:15,2015,8,5,,,,
1.290322581,1.935483871,0.64516129,2.580645161,26.4516129,0,138,2.02E+13,8/5/15 14:45,2015,8,5,,,,
-0.261096606,0.783289817,1.044386423,1.82767624,23.23759791,0,361,2.02E+13,8/5/15 19:30,2015,8,5,,,,
0.396825397,1.587301587,1.19047619,2.777777778,27.18253968,0.992063492,419,2.02E+13,8/5/15 21:45,2015,8,5,,,,
1.333333333,2.933333333,1.6,4.533333333,25.86666667,0.533333333,325,2.02E+13,8/6/15 8:15,2015,8,6,,,,
2.645502646,3.174603175,0.529100529,3.703703704,32.8042328,1.058201058,175,2.02E+13,8/6/15 15:30,2015,8,6,,,,
2.304526749,3.868312757,1.563786008,5.432098765,24.11522634,1.152263374,1081,2.02E+13,8/6/15 21:45,2015,8,6,,,,
1.351351351,1.891891892,0.540540541,2.432432432,18.37837838,0.27027027,320,2.02E+13,8/7/15 12:00,2015,8,7,,,,
1.388888889,1.944444444,0.555555556,2.5,18.05555556,0.277777778,311,2.02E+13,8/7/15 13:00,2015,8,7,,,,
1.13960114,1.709401709,0.56980057,2.279202279,18.23361823,0.284900285,306,2.02E+13,8/7/15 13:30,2015,8,7,,,,
1.104972376,1.657458564,0.552486188,2.209944751,17.9558011,0,311,2.02E+13,8/7/15 13:30,2015,8,7,,,,
1.108033241,1.662049861,0.55401662,2.216066482,18.00554017,0.27700831,311,2.02E+13,8/7/15 14:15,2015,8,7,,,,
1.108033241,1.662049861,0.55401662,2.216066482,18.00554017,0.27700831,311,2.02E+13,8/7/15 14:30,2015,8,7,,,,
1.101928375,1.652892562,0.550964187,2.203856749,18.73278237,0.275482094,306,2.02E+13,8/7/15 15:15,2015,8,7,,,,
0.276243094,1.197053407,0.920810313,2.11786372,23.94106814,1.012891344,964,2.02E+13,8/7/15 15:15,2015,8,7,,,,
1.351351351,1.891891892,0.540540541,2.432432432,18.37837838,0.27027027,320,2.02E+13,8/7/15 16:00,2015,8,7,,,,
2.325581395,3.100775194,0.775193798,3.875968992,22.73901809,0.775193798,344,2.02E+13,8/7/15 18:00,2015,8,7,,,,
0.423985463,2.362204724,1.938219261,4.300423985,24.04603271,1.27195639,1554,2.02E+13,8/7/15 18:30,2015,8,7,,,,
0.276243094,1.197053407,0.920810313,2.11786372,23.94106814,1.012891344,964,2.02E+13,8/7/15 19:30,2015,8,7,,,,
-0.721649485,0.824742268,1.546391753,2.371134021,20.6185567,0.103092784,853,2.02E+13,8/8/15 16:15,2015,8,8,,,,
0.276243094,1.197053407,0.920810313,2.11786372,23.94106814,1.012891344,964,2.02E+13,8/9/15 5:15,2015,8,9,,,,
-1.10701107,2.58302583,3.6900369,6.273062731,23.61623616,0.73800738,243,2.02E+13,8/9/15 6:15,2015,8,9,,,,
1.136363636,1.704545455,0.568181818,2.272727273,18.18181818,0.284090909,306,2.02E+13,8/10/15 5:00,2015,8,10,,,,
1.176470588,1.176470588,0,1.176470588,17.64705882,0,383,2.02E+13,8/10/15 8:00,2015,8,10,,,,
1.136363636,1.704545455,0.568181818,2.272727273,18.18181818,0.284090909,306,2.02E+13,8/10/15 8:30,2015,8,10,,,,
-3.157894737,0.789473684,3.947368421,4.736842105,20.39473684,2.894736842,619,2.02E+13,8/10/15 12:30,2015,8,10,,,,
1.388888889,1.388888889,0,1.388888889,29.16666667,1.388888889,139,2.02E+13,8/10/15 12:30,2015,8,10,,,,
-0.742115028,4.081632653,4.823747681,8.905380334,18.5528757,0.742115028,482,2.02E+13,8/10/15 13:00,2015,8,10,,,,
-4.197530864,0.987654321,5.185185185,6.172839506,23.95061728,1.975308642,376,2.02E+13,8/10/15 14:45,2015,8,10,,,,
2.597402597,3.246753247,0.649350649,3.896103896,20.77922078,1.298701299,138,2.02E+13,8/10/15 15:15,2015,8,10,,,,
-2.783300199,1.391650099,4.174950298,5.566600398,26.44135189,1.590457256,464,2.02E+13,8/11/15 2:45,2015,8,11,,,,
-2.906976744,1.356589147,4.263565891,5.620155039,26.9379845,1.550387597,477,2.02E+13,8/11/15 11:30,2015,8,11,,,,
-2.267002519,2.770780856,5.037783375,7.808564232,22.41813602,1.511335013,335,2.02E+13,8/11/15 13:30,2015,8,11,,,,
-2.272727273,2.777777778,5.050505051,7.828282828,22.47474747,1.515151515,336,2.02E+13,8/11/15 18:15,2015,8,11,,,,
0.674915636,5.230596175,4.55568054,9.786276715,20.86614173,2.193475816,1507,2.02E+13,8/11/15 18:45,2015,8,11,,,,
-0.427807487,2.780748663,3.20855615,5.989304813,24.49197861,2.352941176,841,2.02E+13,8/12/15 1:15,2015,8,12,,,,
0.718685832,1.642710472,0.924024641,2.566735113,21.45790554,0.205338809,848,2.02E+13,8/12/15 2:45,2015,8,12,,,,
-2.272727273,2.777777778,5.050505051,7.828282828,22.47474747,1.515151515,336,2.02E+13,8/12/15 9:00,2015,8,12,,,,
1.880877743,3.605015674,1.724137931,5.329153605,20.37617555,0,564,2.02E+13,8/12/15 16:45,2015,8,12,,,,
-1.123595506,0,1.123595506,1.123595506,19.1011236,0,84,2.02E+13,8/12/15 22:15,2015,8,12,,,,
1.647446458,3.294892916,1.647446458,4.942339374,25.37067545,0.494233937,566,2.02E+13,8/13/15 0:45,2015,8,13,,,,
2.678571429,3.125,0.446428571,3.571428571,19.19642857,1.785714286,209,2.02E+13,8/13/15 8:00,2015,8,13,,,,
2.469135802,2.716049383,0.24691358,2.962962963,21.48148148,2.222222222,767,2.02E+13,8/13/15 8:30,2015,8,13,,,,
1.240694789,1.736972705,0.496277916,2.23325062,20.5955335,1.488833747,376,2.02E+13,8/13/15 9:00,2015,8,13,,,,
1.436031332,2.349869452,0.91383812,3.263707572,22.06266319,2.088772846,705,2.02E+13,8/13/15 9:00,2015,8,13,,,,
2.229299363,2.229299363,0,2.229299363,17.51592357,0,289,2.02E+13,8/13/15 9:30,2015,8,13,,,,
2.302158273,3.165467626,0.863309353,4.028776978,21.58273381,3.45323741,629,2.02E+13,8/13/15 9:45,2015,8,13,,,,
2.29226361,2.29226361,0,2.29226361,21.7765043,2.29226361,318,2.02E+13,8/13/15 11:15,2015,8,13,,,,
-1.373626374,3.021978022,4.395604396,7.417582418,24.72527473,1.236263736,632,2.02E+13,8/13/15 11:30,2015,8,13,,,,
2.508960573,3.405017921,0.896057348,4.301075269,21.86379928,3.584229391,492,2.02E+13,8/13/15 15:00,2015,8,13,,,,
2.622377622,4.020979021,1.398601399,5.41958042,23.07692308,0,513,2.02E+13,8/13/15 15:15,2015,8,13,,,,
-0.796812749,1.593625498,2.390438247,3.984063745,19.12350598,1.195219124,218,2.02E+13,8/13/15 15:15,2015,8,13,,,,
2.519167579,2.73822563,0.21905805,2.95728368,20.37239869,1.861993428,844,2.02E+13,8/13/15 16:45,2015,8,13,,,,
2.508960573,3.405017921,0.896057348,4.301075269,21.86379928,3.584229391,492,2.02E+13,8/13/15 17:00,2015,8,13,,,,
1.466992665,1.711491443,0.244498778,1.95599022,19.80440098,1.466992665,386,2.02E+13,8/13/15 17:30,2015,8,13,,,,
1.449275362,1.449275362,0,1.449275362,20.28985507,1.449275362,377,2.02E+13,8/13/15 19:15,2015,8,13,,,,
-0.609756098,1.219512195,1.829268293,3.048780488,27.43902439,4.268292683,157,2.02E+13,8/13/15 21:00,2015,8,13,,,,
1.340996169,1.724137931,0.383141762,2.107279693,17.04980843,0.574712644,458,2.02E+13,8/13/15 22:15,2015,8,13,,,,
1.340996169,1.724137931,0.383141762,2.107279693,17.04980843,0.574712644,458,2.02E+13,8/13/15 23:15,2015,8,13,,,,
1.538461538,1.846153846,0.307692308,2.153846154,18.46153846,0,296,2.02E+13,8/14/15 2:15,2015,8,14,,,,
1.801801802,1.801801802,0,1.801801802,24.32432432,2.702702703,109,2.02E+13,8/14/15 9:30,2015,8,14,,,,
0.468384075,1.639344262,1.170960187,2.81030445,20.6088993,1.405152225,388,2.02E+13,8/14/15 12:15,2015,8,14,,,,
0,2.390438247,2.390438247,4.780876494,23.5059761,0,232,2.02E+13,8/14/15 15:15,2015,8,14,,,,
1.851851852,1.851851852,0,1.851851852,24.07407407,0,108,2.02E+13,8/14/15 15:30,2015,8,14,,,,
1.785714286,1.785714286,0,1.785714286,24.10714286,2.678571429,110,2.02E+13,8/14/15 15:45,2015,8,14,,,,
1.739130435,2.391304348,0.652173913,3.043478261,21.95652174,0.869565217,432,2.02E+13,8/14/15 17:00,2015,8,14,,,,
-0.704225352,1.408450704,2.112676056,3.521126761,17.6056338,0.704225352,138,2.02E+13,8/14/15 17:45,2015,8,14,,,,
2.711864407,2.711864407,0,2.711864407,20.33898305,0,273,2.02E+13,8/14/15 18:45,2015,8,14,,,,
-0.793021412,2.60111023,3.394131642,5.995241872,23.3148295,0.761300555,5701,2.02E+13,8/15/15 12:30,2015,8,15,,,,
1.752190238,3.097622028,1.34543179,4.443053817,21.62077597,1.470588235,2851,2.02E+13,8/15/15 16:15,2015,8,15,,,,
1.096892139,2.742230347,1.645338208,4.387568556,21.93784278,1.279707495,502,2.02E+13,8/15/15 16:15,2015,8,15,,,,
-0.793021412,2.60111023,3.394131642,5.995241872,23.3148295,0.761300555,5701,2.02E+13,8/15/15 16:45,2015,8,15,,,,
-0.793021412,2.60111023,3.394131642,5.995241872,23.3148295,0.761300555,5701,2.02E+13,8/15/15 16:45,2015,8,15,,,,
-1.00459731,2.656223395,3.660820705,6.3170441,23.4973608,0.800272433,5315,2.02E+13,8/15/15 19:00,2015,8,15,,,,
-0.956084913,2.576567817,3.532652731,6.109220548,23.20531518,0.777831794,5560,2.02E+13,8/15/15 21:45,2015,8,15,,,,
-0.973028337,2.714236941,3.687265278,6.401502219,23.8477296,0.819392284,5381,2.02E+13,8/16/15 4:00,2015,8,16,,,,
-1.027170311,2.634194831,3.661365142,6.295559973,23.45924453,0.795228628,5446,2.02E+13,8/16/15 9:00,2015,8,16,,,,
-0.972862263,2.713773682,3.686635945,6.400409626,23.84365933,0.819252432,5376,2.02E+13,8/16/15 18:15,2015,8,16,,,,
0.760330579,3.570247934,2.809917355,6.380165289,24.38016529,3.041322314,5298,2.02E+13,8/16/15 22:15,2015,8,16,,,,
-0.960901259,2.601060305,3.561961564,6.163021869,23.02849569,0.795228628,5338,2.02E+13,8/17/15 3:15,2015,8,17,,,,
-0.960901259,2.601060305,3.561961564,6.163021869,23.02849569,0.795228628,5338,2.02E+13,8/17/15 3:30,2015,8,17,,,,
-0.960901259,2.601060305,3.561961564,6.163021869,23.02849569,0.795228628,5338,2.02E+13,8/17/15 4:30,2015,8,17,,,,
-0.973194468,2.714700359,3.687894827,6.402595185,23.85180126,0.819532184,5380,2.02E+13,8/17/15 5:00,2015,8,17,,,,
-0.973194468,2.714700359,3.687894827,6.402595185,23.85180126,0.819532184,5380,2.02E+13,8/17/15 5:00,2015,8,17,,,,
-0.973360656,2.715163934,3.68852459,6.403688525,23.85587432,0.819672131,5380,2.02E+13,8/17/15 6:15,2015,8,17,,,,
-0.973360656,2.715163934,3.68852459,6.403688525,23.85587432,0.819672131,5380,2.02E+13,8/17/15 7:45,2015,8,17,,,,
3.157894737,4.912280702,1.754385965,6.666666667,22.80701754,0,250,2.02E+13,8/17/15 12:00,2015,8,17,,,,
1.724137931,2.216748768,0.492610837,2.709359606,21.42857143,1.477832512,376,2.02E+13,8/17/15 12:00,2015,8,17,,,,
-0.963488844,2.687626775,3.651115619,6.338742394,23.85057471,0.811359026,5464,2.02E+13,8/17/15 12:15,2015,8,17,,,,
-0.972862263,2.713773682,3.686635945,6.400409626,23.84365933,0.819252432,5376,2.02E+13,8/17/15 12:15,2015,8,17,,,,
2.424242424,3.333333333,0.909090909,4.242424242,21.81818182,0.606060606,301,2.02E+13,8/17/15 14:45,2015,8,17,,,,
1.161290323,4,2.838709677,6.838709677,23.87096774,2.580645161,665,2.02E+13,8/17/15 15:15,2015,8,17,,,,
-0.972862263,2.713773682,3.686635945,6.400409626,23.84365933,0.819252432,5378,2.02E+13,8/17/15 15:45,2015,8,17,,,,
-1.094510076,2.675469076,3.769979152,6.445448228,23.95760945,0.799166088,5258,2.02E+13,8/17/15 16:15,2015,8,17,,,,
1.752738654,3.098591549,1.345852895,4.444444444,21.62754304,1.471048513,2851,2.02E+13,8/17/15 17:45,2015,8,17,,,,
-1.709401709,2.706552707,4.415954416,7.122507123,22.93447293,0.284900285,635,2.02E+13,8/17/15 20:00,2015,8,17,,,,
-3.005008347,0.834724541,3.839732888,4.674457429,23.03839733,0.166944908,541,2.02E+13,8/17/15 21:30,2015,8,17,,,,
0.769230769,1.923076923,1.153846154,3.076923077,17.82051282,0,675,2.02E+13,8/17/15 21:45,2015,8,17,,,,
0.757836721,3.565277299,2.807440579,6.372717878,24.26799862,3.048570444,5112,2.02E+13,8/17/15 22:00,2015,8,17,,,,
2.302922941,3.100088574,0.797165633,3.897254207,23.11780337,0,989,2.02E+13,8/17/15 22:30,2015,8,17,,,,
-1.388888889,2.62345679,4.012345679,6.635802469,22.37654321,0.308641975,577,2.02E+13,8/17/15 22:30,2015,8,17,,,,
4.473684211,5.789473684,1.315789474,7.105263158,16.05263158,0.789473684,317,2.02E+13,8/18/15 0:30,2015,8,18,,,,
-1.879194631,2.55033557,4.429530201,6.979865772,22.55033557,0.268456376,667,2.02E+13,8/18/15 1:45,2015,8,18,,,,
-1.879194631,2.55033557,4.429530201,6.979865772,22.55033557,0.268456376,667,2.02E+13,8/18/15 3:45,2015,8,18,,,,
-1.325966851,3.20441989,4.53038674,7.73480663,22.20994475,0.552486188,819,2.02E+13,8/18/15 5:45,2015,8,18,,,,
-1.591511936,2.652519894,4.24403183,6.896551724,24.40318302,1.724137931,1367,2.02E+13,8/18/15 7:15,2015,8,18,,,,
-2.998236332,1.675485009,4.67372134,6.349206349,24.69135802,0.705467372,1034,2.02E+13,8/18/15 8:00,2015,8,18,,,,
0.435255713,4.026115343,3.59085963,7.616974973,22.63329706,1.305767138,796,2.02E+13,8/18/15 9:30,2015,8,18,,,,
-2.979842244,1.66520596,4.645048203,6.310254163,24.5398773,0.701139351,1041,2.02E+13,8/18/15 10:30,2015,8,18,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/18/15 11:30,2015,8,18,,,,
-2.979842244,1.66520596,4.645048203,6.310254163,24.5398773,0.701139351,1041,2.02E+13,8/18/15 13:45,2015,8,18,,,,
0.108813928,3.699673558,3.59085963,7.290533188,22.63329706,1.305767138,796,2.02E+13,8/18/15 14:00,2015,8,18,,,,
-1.709401709,2.706552707,4.415954416,7.122507123,22.93447293,0.284900285,634,2.02E+13,8/18/15 14:15,2015,8,18,,,,
1.319261214,2.374670185,1.055408971,3.430079156,21.37203166,0,346,2.02E+13,8/18/15 14:15,2015,8,18,,,,
0,1.54373928,1.54373928,3.087478559,22.21269297,0.857632933,1027,2.02E+13,8/18/15 14:30,2015,8,18,,,,
2.079395085,3.59168242,1.512287335,5.103969754,21.17202268,0,491,2.02E+13,8/18/15 17:45,2015,8,18,,,,
2.079395085,3.59168242,1.512287335,5.103969754,21.17202268,0,491,2.02E+13,8/18/15 18:30,2015,8,18,,,,
-1.785714286,2.524630542,4.310344828,6.834975369,21.79802956,1.04679803,1395,2.02E+13,8/18/15 18:45,2015,8,18,,,,
-0.110864745,2.993348115,3.10421286,6.097560976,22.39467849,0.88691796,796,2.02E+13,8/18/15 21:00,2015,8,18,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/18/15 21:15,2015,8,18,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/18/15 21:15,2015,8,18,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/18/15 21:15,2015,8,18,,,,
0.386100386,2.50965251,2.123552124,4.633204633,20.07722008,0.193050193,459,2.02E+13,8/18/15 22:45,2015,8,18,,,,
-2.836879433,1.46572104,4.302600473,5.768321513,24.1607565,1.276595745,1891,2.02E+13,8/18/15 23:15,2015,8,18,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/19/15 6:45,2015,8,19,,,,
0,0,0,0,18.18181818,0,66,2.02E+13,8/19/15 7:00,2015,8,19,,,,
0,0.537634409,0.537634409,1.075268817,21.50537634,0,167,2.02E+13,8/19/15 8:45,2015,8,19,,,,
-0.440286186,2.476609796,2.916895982,5.393505779,25.37149147,0.495321959,1675,2.02E+13,8/19/15 10:00,2015,8,19,,,,
-0.558659218,0,0.558659218,0.558659218,22.34636872,0,153,2.02E+13,8/19/15 10:30,2015,8,19,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/19/15 11:30,2015,8,19,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/19/15 11:30,2015,8,19,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/19/15 11:30,2015,8,19,,,,
-1.965601966,1.71990172,3.685503686,5.405405405,22.11302211,0.491400491,377,2.02E+13,8/19/15 12:30,2015,8,19,,,,
-0.769230769,0,0.769230769,0.769230769,18.84615385,0,449,2.02E+13,8/19/15 14:15,2015,8,19,,,,
4.225352113,4.694835681,0.469483568,5.164319249,19.24882629,0,395,2.02E+13,8/19/15 15:15,2015,8,19,,,,
0.135135135,2.027027027,1.891891892,3.918918919,25.54054054,0.135135135,666,2.02E+13,8/19/15 15:15,2015,8,19,,,,
3.289473684,3.289473684,0,3.289473684,19.73684211,0,139,2.02E+13,8/19/15 15:30,2015,8,19,,,,
-0.089928058,3.866906475,3.956834532,7.823741007,23.83093525,1.169064748,1001,2.02E+13,8/19/15 15:45,2015,8,19,,,,
-2.313624679,0.771208226,3.084832905,3.856041131,26.4781491,3.084832905,348,2.02E+13,8/19/15 18:00,2015,8,19,,,,
-1.83745583,2.685512367,4.522968198,7.208480565,22.8975265,0.282685512,1285,2.02E+13,8/19/15 20:15,2015,8,19,,,,
1.699716714,4.674220963,2.974504249,7.648725212,18.27195467,1.274787535,637,2.02E+13,8/19/15 20:30,2015,8,19,,,,
3.25443787,3.550295858,0.295857988,3.846153846,17.01183432,0.443786982,555,2.02E+13,8/20/15 0:45,2015,8,20,,,,
3.25443787,3.550295858,0.295857988,3.846153846,17.01183432,0.443786982,555,2.02E+13,8/20/15 0:45,2015,8,20,,,,
-2.196836555,3.339191564,5.53602812,8.875219684,22.93497364,0.527240773,1030,2.02E+13,8/20/15 2:00,2015,8,20,,,,
1.980568012,3.325859492,1.34529148,4.671150972,22.86995516,1.532137519,2412,2.02E+13,8/20/15 3:30,2015,8,20,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/20/15 3:45,2015,8,20,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/20/15 3:45,2015,8,20,,,,
-0.645855759,3.552206674,4.198062433,7.750269107,23.68137783,0.753498385,828,2.02E+13,8/20/15 8:15,2015,8,20,,,,
3.010033445,3.010033445,0,3.010033445,23.07692308,1.003344482,271,2.02E+13,8/20/15 10:15,2015,8,20,,,,
1.166180758,1.749271137,0.583090379,2.332361516,23.32361516,1.457725948,315,2.02E+13,8/20/15 11:45,2015,8,20,,,,
3.829787234,4.893617021,1.063829787,5.957446809,23.82978723,0.638297872,443,2.02E+13,8/20/15 12:45,2015,8,20,,,,
0.884303611,1.400147384,0.515843773,1.915991157,16.43330877,2.43183493,904,2.02E+13,8/20/15 13:00,2015,8,20,,,,
4.201680672,4.201680672,0,4.201680672,23.80952381,3.081232493,336,2.02E+13,8/20/15 13:15,2015,8,20,,,,
2.225312935,3.059805285,0.83449235,3.894297636,20.58414465,0.139082058,666,2.02E+13,8/20/15 14:00,2015,8,20,,,,
3.526448363,4.0302267,0.503778338,4.534005038,22.41813602,1.763224181,366,2.02E+13,8/20/15 14:00,2015,8,20,,,,
3.773584906,4.528301887,0.754716981,5.283018868,27.16981132,1.886792453,255,2.02E+13,8/20/15 14:30,2015,8,20,,,,
8.064516129,8.064516129,0,8.064516129,17.51152074,1.152073733,375,2.02E+13,8/20/15 16:00,2015,8,20,,,,
5.41958042,5.594405594,0.174825175,5.769230769,16.95804196,0.34965035,485,2.02E+13,8/20/15 16:15,2015,8,20,,,,
0.250783699,2.570532915,2.319749216,4.890282132,23.63636364,0.626959248,1515,2.02E+13,8/20/15 17:00,2015,8,20,,,,
5.581395349,5.581395349,0,5.581395349,22.79069767,1.395348837,194,2.02E+13,8/20/15 17:45,2015,8,20,,,,
0.884303611,1.400147384,0.515843773,1.915991157,16.43330877,2.43183493,904,2.02E+13,8/20/15 18:30,2015,8,20,,,,
6.010928962,6.284153005,0.273224044,6.557377049,17.75956284,0.546448087,327,2.02E+13,8/20/15 18:45,2015,8,20,,,,
0.416666667,1.805555556,1.388888889,3.194444444,23.88888889,0.833333333,653,2.02E+13,8/20/15 20:30,2015,8,20,,,,
2.090592334,2.090592334,0,2.090592334,24.73867596,1.742160279,258,2.02E+13,8/20/15 22:45,2015,8,20,,,,
1.740812379,2.51450677,0.773694391,3.288201161,20.88974855,0.386847195,452,2.02E+13,8/21/15 2:45,2015,8,21,,,,
1.481481481,1.481481481,0,1.481481481,22.96296296,2.222222222,126,2.02E+13,8/21/15 3:30,2015,8,21,,,,
0.416666667,1.805555556,1.388888889,3.194444444,23.88888889,0.833333333,653,2.02E+13,8/21/15 3:45,2015,8,21,,,,
0.416666667,1.805555556,1.388888889,3.194444444,23.88888889,0.833333333,653,2.02E+13,8/21/15 4:30,2015,8,21,,,,
7.216494845,7.216494845,0,7.216494845,17.26804124,1.288659794,338,2.02E+13,8/21/15 4:30,2015,8,21,,,,
