v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day
-2.910602911,1.247401247,4.158004158,5.405405405,21.41372141,0,454,2.01503E+13,3/3/15 23:15,2015,03,03
-3.010752688,1.290322581,4.301075269,5.591397849,20.86021505,0,437,2.01503E+13,3/4/15 0:00,2015,03,04
0.598205384,2.093718843,1.49551346,3.589232303,19.04287139,0,829,2.01503E+13,3/4/15 14:30,2015,03,04
0.22172949,1.77383592,1.55210643,3.32594235,17.96008869,0,406,2.01503E+13,3/4/15 14:45,2015,03,04
1.079913607,1.727861771,0.647948164,2.375809935,17.92656587,0,418,2.01503E+13,3/4/15 14:45,2015,03,04
0.724637681,3.985507246,3.260869565,7.246376812,21.01449275,0.362318841,257,2.01503E+13,3/4/15 16:30,2015,03,04
0.823892894,2.162718847,1.338825953,3.501544799,17.19876416,0.61791967,855,2.01503E+13,3/4/15 17:45,2015,03,04
0,0.23923445,0.23923445,0.4784689,20.09569378,0,358,2.01503E+13,3/5/15 14:45,2015,03,05
4.979253112,5.394190871,0.414937759,5.809128631,25.72614108,1.244813278,227,2.01503E+13,3/9/15 10:00,2015,03,09
0.484261501,0.726392252,0.242130751,0.968523002,19.1283293,0.242130751,337,2.01503E+13,3/9/15 11:00,2015,03,09
0.476190476,0.476190476,0,0.476190476,10.95238095,0,383,2.01503E+13,3/9/15 20:45,2015,03,09
2.254428341,2.576489533,0.322061192,2.898550725,18.67954911,0,534,2.01503E+13,3/10/15 15:30,2015,03,10
1.918465228,3.357314149,1.438848921,4.79616307,20.86330935,0.239808153,361,2.01503E+13,3/10/15 17:15,2015,03,10
1.612903226,2.304147465,0.69124424,2.995391705,20.2764977,0.230414747,396,2.01503E+13,3/11/15 14:45,2015,03,11
0.716845878,2.867383513,2.150537634,5.017921147,26.88172043,1.075268817,266,2.01503E+13,3/11/15 15:00,2015,03,11
2.790697674,3.720930233,0.930232558,4.651162791,20.46511628,0,178,2.01503E+13,3/11/15 15:45,2015,03,11
