Week,Average,Company
2015-02-18,1.7067310390000001,amazon
2015-02-25,0.8602521195,amazon
2015-03-04,-0.4520035687199999,amazon
2015-03-11,1.3136180653333331,amazon
2015-03-21,1.05212940425,amazon
2015-03-31,0.5706161633333333,amazon
2015-04-07,1.4448647266666665,amazon
2015-04-14,0.16844983836363633,amazon
2015-04-21,0.6681977249634148,amazon
2015-04-28,0.9809515404285715,amazon
2015-05-05,0.8616281213749999,amazon
2015-05-14,1.6803881269999998,amazon
2015-05-21,0.730059076,amazon
2015-05-28,0.9754981305454546,amazon
2015-06-06,1.4999811322777779,amazon
2015-06-15,1.0626602572500001,amazon
2015-06-22,1.5733789581666666,amazon
2015-06-30,1.6690699375555558,amazon
2015-07-07,1.6522614390344825,amazon
2015-07-14,1.3543946276779661,amazon
2015-07-21,1.734569484703793,amazon
2015-07-28,1.9003274029714285,amazon
2015-08-05,1.076321014,amazon
2015-08-12,-0.6841642524545456,amazon
2015-08-19,1.0067491404,amazon
2015-08-26,0.31937163287500003,amazon
2015-09-02,1.9220223480769232,amazon
2015-09-09,1.36670370575,amazon
2015-09-16,0.5675161110833333,amazon
2015-09-23,1.0489851045555556,amazon
2015-09-30,1.20206381496,amazon
2015-10-07,2.1083048255957446,amazon
2015-10-14,0.30244646699999994,amazon
2015-10-21,1.9909168315937504,amazon
2015-10-28,1.1993400793333333,amazon
2015-11-04,2.010150122469388,amazon
2015-11-11,1.2289096852307695,amazon
2015-11-18,1.1109945710833333,amazon
2015-11-25,0.8808128475000001,amazon
2015-12-03,2.063567942615385,amazon
2015-12-10,1.4032431399000003,amazon
2015-12-17,0.8346839770625,amazon
2015-12-24,1.1969828314,amazon
2015-12-31,0.6826256251111111,amazon
2016-01-07,1.3511497914000001,amazon
2016-01-14,0.6806049809354839,amazon
2016-01-21,1.6159647072857142,amazon
2016-01-28,1.003097216031251,amazon
2016-02-04,-0.1904248766086956,amazon
2016-02-11,0.5900735889090909,amazon
2016-02-18,1.882295927125,amazon
2016-02-25,0.2218459825,amazon
2016-03-03,1.371112924875,amazon
2016-03-10,0.9297625995714288,amazon
2016-03-17,0.11403941896875,amazon
2016-03-24,1.3534162346666667,amazon
2016-03-31,0.6126444379523811,amazon
2016-04-07,0.7151951426086959,amazon
2016-04-14,0.2413935810606061,amazon
2016-04-21,0.7532014363478261,amazon
2016-04-28,1.7796871737757014,amazon
2016-05-05,1.0509698421090907,amazon
2016-05-12,0.8592174825882355,amazon
2016-05-19,0.8472220265294119,amazon
2016-05-26,1.29473390575,amazon
2016-06-02,1.1773838696000003,amazon
2016-06-09,1.1333540030476188,amazon
2016-06-17,1.4187966477692309,amazon
2016-06-24,1.2359844474736843,amazon
2016-07-06,0.4492890289285714,amazon
2016-07-13,1.395174877,amazon
2016-07-21,1.6845618788695653,amazon
2016-07-28,1.6929427187000006,amazon
2016-08-05,1.1528419726666668,amazon
2016-08-13,1.5735299190588237,amazon
2016-08-22,0.8785363560833334,amazon
2016-08-31,1.8136243514285713,amazon
2016-09-07,-0.17950687185714287,amazon
2016-09-14,0.9218519177826087,amazon
2016-09-21,0.4577375481388889,amazon
2016-09-28,1.9415501640869564,amazon
2016-10-05,3.241343735142857,amazon
2016-10-12,1.254361746813954,amazon
2016-10-19,1.2001184822857143,amazon
2016-10-26,1.8227574998629423,amazon
2016-11-02,1.607430056846154,amazon
2016-11-09,0.4203197312307693,amazon
2016-11-16,1.69088990169697,amazon
2016-11-23,0.9728952741000001,amazon
2016-11-30,1.9253901590937503,amazon
2016-12-08,1.106238117034483,amazon
2016-12-15,0.6078077447857142,amazon
2016-12-22,0.7065160008,amazon
2016-12-29,0.7457121156250002,amazon
2017-01-05,1.5161815174,amazon
2017-01-12,1.088402091,amazon
2017-01-19,0.841836673875,amazon
2017-01-26,2.03741379915,amazon
2017-02-02,1.0146401795488722,amazon
2017-02-09,0.4111307678936171,amazon
2017-02-16,0.7713087922857141,amazon
2017-02-23,-1.0769722333333334,amazon
2017-03-02,-0.43350811943750006,amazon
2017-03-09,0.0064488568750000475,amazon
2017-03-16,1.4294491096190474,amazon
2017-03-24,1.2710581368285716,amazon
2017-03-31,1.0135770381176472,amazon
2017-04-07,0.5154435399215688,amazon
2017-04-17,1.7619026149375001,amazon
2015-02-18,-0.788540174,amd
2015-03-02,1.05374195,amd
2015-03-17,-1.0439071954999999,amd
2015-03-25,2.32172471,amd
2015-04-01,-0.562429696,amd
2015-04-09,0.518274785,amd
2015-04-16,0.19965354600000004,amd
2015-04-24,-0.1469113735,amd
2015-05-01,1.8530148795,amd
2015-05-11,1.14019126,amd
2015-05-18,2.123639311333333,amd
2015-05-28,1.261682986,amd
2015-06-11,-0.4933267886,amd
2015-06-18,0.5242089832,amd
2015-06-26,-0.1460592079090909,amd
2015-07-03,0.6575011894210526,amd
2015-07-14,-0.06772514500000004,amd
2015-07-21,-0.024663305500000066,amd
2015-07-29,-1.854304636,amd
2015-08-05,2.722049735666667,amd
2015-08-13,0.8414236126666667,amd
2015-08-20,1.4672790826666666,amd
2015-08-27,1.4640250571428572,amd
2015-09-08,1.8833319225714285,amd
2015-09-15,1.1823531919999999,amd
2015-09-22,0.2675401184285714,amd
2015-09-29,2.001843262,amd
2015-10-08,0.46361995587500004,amd
2015-10-15,1.41494039725,amd
2015-10-26,1.5063512673333335,amd
2015-11-03,0.8824541703333333,amd
2015-11-10,2.1660691485,amd
2015-11-17,2.8453346839999996,amd
2015-11-25,3.1254682240000005,amd
2015-12-03,1.2467260705,amd
2015-12-11,2.781218642,amd
2015-12-21,0.587639311,amd
2015-12-28,1.64808096,amd
2016-01-04,0.6397282291999998,amd
2016-01-14,1.349340132,amd
2016-01-21,1.81949480575,amd
2016-01-31,-1.5605321803333332,amd
2016-02-16,1.241219193,amd
2016-02-24,2.3155678441666665,amd
2016-03-02,2.88316375825,amd
2016-03-17,1.14301756975,amd
2016-03-25,0.9223864675,amd
2016-04-02,1.9358658345,amd
2016-04-09,1.1230399822500001,amd
2016-04-17,1.706218747333333,amd
2016-04-24,0.4467615809999999,amd
2016-05-01,1.4322439316,amd
2016-05-11,0.6959423725000001,amd
2016-05-18,-1.184210526,amd
2016-05-25,0.607883890882353,amd
2016-06-01,0.8156084422,amd
2016-06-08,1.7342195737333335,amd
2016-06-15,0.3231749786,amd
2016-06-22,1.5375134226,amd
2016-06-29,2.236675419833333,amd
2016-07-08,2.465065665777778,amd
2016-07-16,1.5937800019000001,amd
2016-07-23,3.275986502,amd
2016-08-02,3.9721242305000004,amd
2016-08-09,2.565226355,amd
2016-08-16,2.5399941765,amd
2016-08-24,0.8248468787000001,amd
2016-09-01,0.6864378879999999,amd
2016-09-08,1.090758052111111,amd
2016-09-15,0.24494276639999998,amd
2016-09-25,2.8804347736250002,amd
2016-10-05,1.1621179741538463,amd
2016-10-12,2.402251650388889,amd
2016-10-19,2.6281567737142857,amd
2016-10-27,1.7340825424000001,amd
2016-11-06,0.49199399445454545,amd
2016-11-14,-0.11858281675000001,amd
2016-11-21,2.251999464,amd
2016-11-28,0.5514087066296296,amd
2016-12-06,1.691514088333333,amd
2016-12-13,1.7467227335,amd
2016-12-21,1.6620887129374997,amd
2016-12-28,2.1227286527333336,amd
2017-01-04,0.7128019599999998,amd
2017-01-11,-0.08315790091666667,amd
2017-01-18,1.523005858428571,amd
2017-01-26,0.6702355131724137,amd
2017-02-02,1.256233011888889,amd
2017-02-09,1.188909259583333,amd
2017-02-21,0.9420090773043476,amd
2017-02-28,1.3389409426666665,amd
2017-03-07,0.00043807900000001547,amd
2017-03-14,1.3424845511999999,amd
2017-03-21,2.042460333181818,amd
2017-03-28,0.295812077,amd
2017-04-04,0.46598489536363635,amd
2017-04-11,0.037379737461538456,amd
2017-04-18,0,amd
2015-02-18,0.33578985579844967,apple
2015-02-25,-0.19837959324666676,apple
2015-03-04,0.01886987592682932,apple
2015-03-11,-1.16654958244898,apple
2015-03-18,0.46667995373437504,apple
2015-03-25,2.196741080374409,apple
2015-04-01,0.5231011086666667,apple
2015-04-08,0.5664987411627906,apple
2015-04-15,0.6781137370684933,apple
2015-04-22,0.5297411357610916,apple
2015-04-29,0.23765616054022978,apple
2015-05-06,0.30337730033,apple
2015-05-13,0.30718502468695646,apple
2015-05-20,0.330541437443038,apple
2015-05-27,0.27507314037974684,apple
2015-06-03,1.1687778267500004,apple
2015-06-10,0.38945245390769223,apple
2015-06-17,0.42086780819148933,apple
2015-06-24,0.8622152314399999,apple
2015-07-01,0.8056111212083334,apple
2015-07-08,-0.49288859793103446,apple
2015-07-15,0.7468287442485207,apple
2015-07-22,0.01306572658561631,apple
2015-07-29,0.00065542494890508,apple
2015-08-05,0.11085411822624429,apple
2015-08-12,0.06759241446153857,apple
2015-08-19,-0.3647238141535268,apple
2015-08-26,0.5704993650729927,apple
2015-09-02,0.5915899804968944,apple
2015-09-09,0.5466763757012986,apple
2015-09-16,0.19289690293529418,apple
2015-09-23,-0.6336163357777773,apple
2015-09-30,0.0949019642645161,apple
2015-10-07,2.6976060309425836,apple
2015-10-14,0.7142312460438598,apple
2015-10-21,0.9502747201229046,apple
2015-10-28,0.5513285165441862,apple
2015-11-04,0.723852472980198,apple
2015-11-11,0.5740391332156862,apple
2015-11-18,0.3813553342371134,apple
2015-11-25,0.4150585445656566,apple
2015-12-02,0.5463602032567568,apple
2015-12-09,0.07887128671666668,apple
2015-12-16,-0.004856265946153822,apple
2015-12-23,0.2655116858854168,apple
2015-12-30,-1.042926217222222,apple
2016-01-06,-0.6392809723371036,apple
2016-01-13,0.055677350837837786,apple
2016-01-20,0.1377423509070797,apple
2016-01-27,0.0749812584431375,apple
2016-02-03,-0.5193134488181816,apple
2016-02-10,-0.15290895499999999,apple
2016-02-17,-1.2373188248255027,apple
2016-02-24,-0.7479481317327586,apple
2016-03-02,-0.3813274134951456,apple
2016-03-09,-0.01735552376190475,apple
2016-03-16,-0.368140575861225,apple
2016-03-23,-0.06939054048333332,apple
2016-03-30,0.29882105441836737,apple
2016-04-06,-0.18840814015662646,apple
2016-04-13,0.2424099126777778,apple
2016-04-20,-0.2721381370138249,apple
2016-04-27,-1.4279912061798576,apple
2016-05-04,-0.2553138591929825,apple
2016-05-11,-0.36587930049363043,apple
2016-05-18,0.028142146849056655,apple
2016-05-25,0.27101539916867456,apple
2016-06-01,-0.08292896613173649,apple
2016-06-08,0.21872704245270275,apple
2016-06-15,-0.581990902335165,apple
2016-06-22,-0.9498778667717389,apple
2016-06-29,-2.4975324700000003,apple
2016-07-06,0.2605432717384615,apple
2016-07-13,-0.10309879335294116,apple
2016-07-20,0.2570397134296297,apple
2016-07-27,0.40719659536097585,apple
2016-08-03,-0.08153878181818182,apple
2016-08-10,0.0018931313111110988,apple
2016-08-17,0.15148908226470603,apple
2016-08-24,-0.9259188927696965,apple
2016-08-31,-1.2291493544630876,apple
2016-09-07,-0.2592697714615387,apple
2016-09-14,0.009445725647668364,apple
2016-09-21,0.11835215744166637,apple
2016-09-28,-0.04200015812149535,apple
2016-10-05,-0.30341947878030284,apple
2016-10-12,0.47052007650000005,apple
2016-10-19,0.6111591472522522,apple
2016-10-26,0.31244922687500015,apple
2016-11-02,0.12490505309210521,apple
