Week,Average,Company
2015-02-18,2.557041147,amazon
2015-03-12,3.691019787,amazon
2015-04-07,-0.12338377660000006,amazon
2015-04-21,1.59946262571875,amazon
2015-05-01,1.1114260004,amazon
2015-05-08,0.7360173076666667,amazon
2015-05-31,0.9802759073064515,amazon
2015-06-08,1.6124961800588233,amazon
2015-06-15,0.53719626975,amazon
2015-06-22,1.6147103999999999,amazon
2015-06-30,0.46654117119999994,amazon
2015-07-08,1.0091374280188679,amazon
2015-07-15,1.44550559188,amazon
2015-07-22,1.9222736722857143,amazon
2015-07-30,-0.574728486,amazon
2015-08-08,0.0,amazon
2015-08-18,2.208201893,amazon
2015-08-26,2.1459176786,amazon
2015-09-10,2.224328033875,amazon
2015-09-23,2.1036045995,amazon
2015-09-30,2.794547392153846,amazon
2015-10-07,1.642464898,amazon
2015-10-23,-0.10974393625000001,amazon
2015-10-31,1.1173835619999999,amazon
2015-11-11,0.837146454625,amazon
2015-11-19,-0.3186120158333333,amazon
2015-11-26,0.602725367,amazon
2015-12-08,0.10898685475000003,amazon
2015-12-16,-0.8281965226666665,amazon
2015-12-27,0.6415498560384615,amazon
2016-01-05,0.902833597375,amazon
2016-01-12,2.018685187375,amazon
2016-01-19,1.2590412284482757,amazon
2016-01-28,-2.272727273,amazon
2016-02-04,0.60973154075,amazon
2016-02-15,0.34325182,amazon
2016-02-29,0.04449304875,amazon
2016-03-10,2.4651180564999997,amazon
2016-03-21,0.7624179302499999,amazon
2016-04-05,0.21076989299999999,amazon
2016-04-20,1.830663616,amazon
2016-04-29,-0.0863219095,amazon
2016-05-09,3.273809524,amazon
2016-05-17,1.867171725666667,amazon
2016-05-26,0.5461638927142857,amazon
2016-06-08,1.2418012998,amazon
2016-06-17,0.8200624627499999,amazon
2016-06-24,1.550797101,amazon
2016-07-11,0.6014397941111113,amazon
2016-07-27,1.4885768119999998,amazon
2016-08-04,0.871839582,amazon
2016-08-15,2.5392223966666667,amazon
2016-08-23,1.2097563005,amazon
2016-09-07,0.5224867757250001,amazon
2016-09-15,0.5388704038461538,amazon
2016-09-22,1.449275362,amazon
2016-09-30,1.8011791406153843,amazon
2016-10-13,-0.24899452914285705,amazon
2016-10-21,1.7122230023783787,amazon
2016-10-28,0.28284614650000006,amazon
2016-11-04,2.4786684192000004,amazon
2016-11-11,1.8355523446399997,amazon
2016-11-18,1.2029969974324328,amazon
2016-11-29,2.275922629533333,amazon
2016-12-08,0.6956256808333335,amazon
2016-12-15,1.307452879,amazon
2016-12-23,1.0427297345,amazon
2017-01-10,0.6078624454999999,amazon
2017-01-23,0.34946916880000006,amazon
2017-01-30,0.8981461612307692,amazon
2017-02-06,0.6860964737499999,amazon
2017-02-13,0.20607605266666665,amazon
2017-02-20,0.8357243549090909,amazon
2017-02-27,0.841950905,amazon
2017-03-06,1.4473504260000003,amazon
2017-03-13,1.5797674013333332,amazon
2017-03-28,3.159279964,amazon
2017-04-04,1.2444588220000001,amazon
2017-04-13,-0.4659643762857143,amazon
2017-04-20,0,amazon
2015-02-18,1.8195517030000001,amd
2015-04-28,1.653514739,amd
2015-05-20,2.2986922549999997,amd
2015-05-29,0.636765493,amd
2015-06-16,1.0345129363333334,amd
2015-07-03,2.3329609744999997,amd
2015-07-15,3.267973856,amd
2015-08-20,1.309596113,amd
2015-08-27,2.4874540505000002,amd
2015-09-17,0.483091787,amd
2015-09-25,2.722909271,amd
2015-10-26,2.0634676,amd
2015-11-10,2.840909091,amd
2015-11-19,1.8139908822499997,amd
2015-12-01,0.726784952,amd
2015-12-13,3.3250743204999997,amd
2015-12-21,0.907029478,amd
2016-01-09,-2.478134111,amd
2016-01-21,0.0,amd
2016-07-22,1.214574899,amd
2016-08-25,-1.3341319215,amd
2016-09-08,1.0617256305,amd
2016-09-15,2.786999669666667,amd
2016-10-17,1.630434783,amd
2016-11-06,3.089881934,amd
2016-12-23,2.1946724043333337,amd
