ï»¿Date,Close,,Open,High,Low,Volume
5/19/16,116.81,,117.05,117.49,115.88,20485379
5/20/16,117.35,,116.96,117.99,116.95,18870608
5/23/16,115.97,,117.42,117.6,115.94,20367390
5/24/16,117.7,,116.24,117.73,116.12,20074093
5/25/16,117.89,,118.13,118.66,117.38,20019778
5/26/16,119.47,,118.24,119.76,117.92,18191472
5/27/16,119.38,,119.56,119.85,119.01,13464434
5/31/16,118.81,,119.46,120.1,118.12,23547597
6/1/16,118.78,,118.5,119.08,117.82,15029494
6/2/16,118.93,,118.69,119.44,118.22,13228310
6/3/16,118.47,,118.98,118.98,117.86,14135114
6/6/16,118.79,,118.62,119.43,118.36,12744676
6/7/16,117.76,,119.24,119.3,117.67,17103023
6/8/16,118.39,,117.76,118.6,117.27,14505596
6/9/16,118.56,,118.13,118.68,117.71,13859240
6/10/16,116.62,,117.54,118.11,116.26,18510826
6/13/16,113.95,,115,115.48,113.31,31718239
6/14/16,114.94,,114.07,114.95,113.58,17618479
6/15/16,114.6,,115.3,115.44,114.07,19819432
6/16/16,114.39,,113.87,114.5,112.94,19236255
6/17/16,113.02,,114.42,114.43,112.56,24644308
6/20/16,113.37,,113.77,114.72,112.75,20785390
6/21/16,114.38,,114.12,115.21,113.97,19166269
6/22/16,113.91,,114.65,114.74,113.61,14846329
6/23/16,115.08,,114.37,115.09,113.54,16176895
6/24/16,112.08,,111.01,113.68,111,40643130
6/27/16,108.97,,111.57,111.57,108.23,36409606
6/28/16,112.7,,110.63,112.75,110.55,26813842
6/29/16,114.16,,113.37,114.25,113.04,20968273
6/30/16,114.28,,114.67,115.18,113.67,23192716
7/1/16,114.19,,114.2,115.13,113.81,14980023
7/5/16,114,,113.94,114.11,112.97,14207037
7/6/16,116.7,,113.36,116.79,112.97,24337586
7/7/16,115.85,,116.63,116.97,115.36,16630201
7/8/16,117.24,,116.43,117.5,115.85,18142597
7/11/16,117.87,,117.71,118.7,117.5,17711570
7/12/16,117.93,,118.63,118.72,117.57,15217700
7/13/16,116.78,,118.39,118.4,116.68,16207662
7/14/16,117.29,,117.5,117.64,116.7,14579736
7/15/16,116.86,,117.74,118.28,116.58,16645964
7/18/16,119.37,,117.32,119.61,116.89,20868367
7/19/16,120.61,,118.99,120.85,118.66,21541292
7/20/16,121.92,,121.25,122.2,120.56,20046452
7/21/16,120.61,,121.92,122.1,120.25,17801663
7/22/16,121,,119.9,121.01,119.31,18422410
7/25/16,121.63,,121.39,121.85,117.78,18487449
7/26/16,121.22,,122,122.07,120.75,17611964
7/27/16,123.34,,122.42,125,121.51,52654239
7/28/16,125,1.35%,127.52,128.33,123.63,78955758
7/29/16,123.94,,124.65,125.84,123.71,35058803
8/1/16,124.31,,123.85,124.58,122.86,25006850
8/2/16,123.09,,124.06,124.8,122.07,23968414
8/3/16,122.51,-0.67%,123.09,123.92,122.31,18525332
8/4/16,124.36,,122.94,124.79,122.51,21065974
8/5/16,125.15,,124.98,125.84,124.62,20184035
8/8/16,125.26,,125.25,125.45,124.55,15233929
8/9/16,125.06,,125.34,126.09,124.53,19620967
8/10/16,124.88,1.25%,125.07,125.48,124.54,10670148
8/11/16,124.9,,125.2,125.38,124.75,11729519
8/12/16,124.88,,124.7,125,124.18,12158955
8/15/16,123.9,,124.91,124.92,123.7,19295130
8/16/16,123.3,,123.5,123.92,122.78,14222410
8/17/16,124.37,,123.66,124.38,122.85,13794179
8/18/16,123.91,,124.01,124.26,123.64,12400816
8/19/16,123.56,,123.6,124.16,123.28,11688265
8/22/16,124.15,,123.33,124.83,123.11,14386361
8/23/16,124.37,,124.51,125.09,124.25,13309452
8/24/16,123.48,,124.47,124.69,123.09,12243719
8/25/16,123.89,,123.12,124.37,123.1,10730811
8/26/16,124.96,,124.05,125.19,123.91,17504825
8/29/16,126.54,,124.35,126.73,124.35,15925900
8/30/16,125.84,,126.6,126.6,125.15,17804286
8/31/16,126.12,,125.6,126.22,125.1,14200636
9/1/16,126.17,,126.38,126.63,125.6,13536125
9/2/16,126.51,,126.85,126.86,126,12118773
9/6/16,129.73,,126.67,129.94,126.47,26278407
9/7/16,131.05,,130.04,131.98,129.95,27990796
9/8/16,130.27,,130.92,131.08,129.81,15676595
9/9/16,127.1,,129.71,129.95,127.1,27100679
9/12/16,128.69,,125.96,128.76,125.75,21252752
9/13/16,127.21,,128.03,128.35,126.66,18016152
9/14/16,127.77,,126.89,128.8,126.89,15720388
9/15/16,128.35,,127.98,129.1,127.67,15111838
9/16/16,129.07,,128.2,129.18,128.2,24119174
9/19/16,128.65,,129.91,129.94,128.26,14958794
9/20/16,128.64,,128.65,129.17,128.03,11083808
9/21/16,129.94,,129.13,130,128.39,14068336
9/22/16,130.08,,130.5,130.73,129.56,15538307
9/23/16,127.96,,127.56,128.6,127.3,28326266
9/26/16,127.31,,127.37,128.16,126.8,15064940
9/27/16,128.69,,127.61,129.01,127.43,15637111
9/28/16,129.23,,129.21,129.47,128.4,12047636
9/29/16,128.09,,129.18,129.29,127.55,14532241
9/30/16,128.27,,128.03,128.59,127.45,18402945
10/3/16,128.77,,128.38,129.09,127.8,13156943
10/4/16,128.19,,129.17,129.28,127.55,14307548
10/5/16,128.47,,128.25,128.8,127.83,12386753
10/6/16,128.74,,128.43,129.06,128.08,11682729
