ï»¿Date,Close,,Open,High,Low,Volume
6/10/15,536.69,,529.36,538.36,529.35,1814958
6/11/15,534.61,,538.42,538.98,533.02,1217536
6/12/15,532.33,,531.6,533.12,530.16,955789
6/15/15,527.2,,528,528.3,524,1632702
6/16/15,528.15,,528.4,529.64,525.56,1071814
6/17/15,529.26,,529.37,530.98,525.1,1294216
6/18/15,536.73,,531,538.15,530.79,1833109
6/19/15,536.69,,537.21,538.25,533.01,1893497
6/22/15,538.19,,539.59,543.74,537.53,1250282
6/23/15,540.48,,539.64,541.5,535.25,1197450
6/24/15,537.84,,540,540,535.66,1286608
6/25/15,535.23,,538.87,540.9,535.23,1335697
6/26/15,531.69,,537.26,537.76,531.35,2109130
6/29/15,521.52,,525.01,528.61,520.54,1937821
6/30/15,520.51,,526.02,526.25,520.5,2235595
7/1/15,521.84,,524.73,525.69,518.23,1961354
7/2/15,523.4,,521.08,524.65,521.08,1235903
7/6/15,522.86,,519.5,525.25,519,1280525
7/7/15,525.02,,523.13,526.18,515.18,1597229
7/8/15,516.83,,521.05,522.73,516.11,1296699
7/9/15,520.68,,523.12,523.77,520.35,1842347
7/10/15,530.13,,526.29,532.56,525.55,1956682
7/13/15,546.55,,532.88,547.11,532.4,2206475
7/14/15,561.1,,546.76,565.85,546.71,3244066
7/15/15,560.22,,560.13,566.5,556.79,1784554
7/16/15,579.85,,565.12,580.68,565,4768318
7/17/15,672.93,16.05%,649,674.47,645,11164943
7/20/15,663.02,,659.24,668.88,653.01,5860872
7/21/15,662.3,,655.21,673,654.3,3377196
7/22/15,662.1,,660.89,678.64,659,3929309
7/23/15,644.28,11.11%,661.27,663.63,641,3029109
7/24/15,623.56,,647,648.17,622.52,3625747
7/27/15,627.26,,621,634.3,620.5,2675381
7/28/15,628,,632.83,632.83,623.31,1727327
7/29/15,631.93,,628.8,633.36,622.65,1575069
7/30/15,632.59,9.10%,630,635.22,622.05,1474203
7/31/15,625.61,,631.38,632.91,625.5,1706149
8/3/15,631.21,,625.34,633.06,625.34,1304511
8/4/15,629.25,,628.42,634.81,627.16,1490881
8/5/15,643.78,,634.33,647.86,633.16,2334266
8/6/15,642.68,,645,645.38,632.25,1572600
8/7/15,635.3,,640.23,642.68,629.71,1403865
8/10/15,633.73,,639.48,643.44,631.25,1809205
8/11/15,660.78,,669.2,674.9,654.27,5029203
8/12/15,659.56,,663.08,665,652.29,2940803
8/13/15,656.45,,659.32,664.5,651.66,1810749
8/14/15,657.12,,655.01,659.86,652.66,1072061
8/17/15,660.87,,656.8,661.38,651.24,1051699
8/18/15,656.13,,661.9,664,653.46,1456059
8/19/15,660.9,,656.6,667,654.19,2134098
8/20/15,646.83,,655.46,662.99,642.9,2855299
8/21/15,612.48,,639.78,640.05,612.33,4265183
8/24/15,589.61,,573,614,565.05,5770302
8/25/15,582.06,,614.91,617.45,581.11,3537966
8/26/15,628.62,,610.35,631.71,599.05,4235891
8/27/15,637.61,,639.4,643.59,622,3491336
8/28/15,630.38,,632.82,636.88,624.56,1978733
8/31/15,618.25,,627.54,635.8,617.68,2176737
9/1/15,597.79,,602.36,612.86,594.1,3702105
9/2/15,614.34,,605.59,614.34,599.71,2575620
9/3/15,606.25,,617,619.71,602.82,1759572
9/4/15,600.7,,600,603.47,595.25,2089453
9/8/15,614.66,,612.49,616.31,604.12,2279538
9/9/15,612.72,,621.22,626.52,609.6,1702094
9/10/15,621.35,,613.1,624.16,611.43,1900526
9/11/15,625.77,,619.75,625.78,617.42,1373545
9/14/15,623.24,,625.7,625.86,619.43,1702271
9/15/15,635.14,,626.7,638.7,623.78,2084397
9/16/15,635.98,,635.47,637.95,632.32,1286454
9/17/15,642.9,,637.79,650.9,635.02,2274690
9/18/15,629.25,,636.79,640,627.02,5133386
9/21/15,635.44,,634.4,636.49,625.94,1788506
9/22/15,622.69,,627,627.55,615.43,2562869
9/23/15,622.36,,622.05,628.93,620,1470949
9/24/15,625.8,,616.64,627.32,612.4,2240098
9/25/15,611.97,,629.77,629.77,611,2174009
9/28/15,594.89,,610.34,614.6,589.38,3127667
9/29/15,594.97,,597.28,605,590.22,2310284
9/30/15,608.42,,603.28,608.76,600.73,2413441
10/1/15,611.29,,608.37,612.09,599.85,1867601
10/2/15,626.91,,607.2,627.34,603.13,2684805
10/5/15,641.47,,632,643.01,627,1787880
10/6/15,645.44,,638.84,649.25,636.53,2166264
10/7/15,642.36,,649.24,650.61,632.15,2089776
10/8/15,639.16,,641.36,644.45,625.56,2180441
10/9/15,643.61,,640,645.99,635.32,1645844
10/12/15,646.67,,642.09,648.5,639.01,1275206
10/13/15,652.3,,643.15,657.81,643.15,1790704
10/14/15,651.16,,653.21,659.39,648.85,1412040
10/15/15,661.74,,654.66,663.13,654.46,1830524
10/16/15,662.2,,664.11,664.97,657.2,1606138
10/19/15,666.1,,661.18,666.82,659.58,1465339
10/20/15,650.28,,664.04,664.72,644.2,2490016
10/21/15,642.61,,654.15,655.87,641.73,1791099
10/22/15,651.79,,646.7,657.8,644.01,3782103
10/23/15,702,7.70%,727.5,730,701.5,6642504
10/26/15,712.78,,701.55,719.15,701.26,2701629
10/27/15,708.49,,707.38,713.62,704.55,2224309
10/28/15,712.95,,707.33,712.98,703.08,2176623
10/29/15,716.92,9.99%,710.5,718.26,710.01,1454128
10/30/15,710.81,,715.73,718,710.05,1903980
11/2/15,721.11,,711.06,721.62,705.85,1871073
11/3/15,722.16,,718.86,724.65,714.72,1560770
11/4/15,728.11,,722,733.1,721.9,1704575
11/5/15,731.25,12.19%,729.47,739.48,729.47,1860367
11/6/15,733.76,,731.5,735.41,727.01,1509656
11/9/15,724.89,,730.2,734.71,719.43,2065619
11/10/15,728.32,,724.4,730.59,718.5,1603937
11/11/15,735.4,,732.46,741,730.23,1366375
11/12/15,731.23,,731,737.8,728.64,1668048
11/13/15,717,,729.17,731.15,716.73,2062982
11/16/15,728.96,,715.6,729.49,711.33,1891074
11/17/15,725.3,,729.29,731.84,723.03,1491709
11/18/15,740,,727.58,741.41,727,1671588
11/19/15,738.41,,738.74,742,737.43,1327109
11/20/15,756.6,,746.53,757.92,743,2212302
11/23/15,755.98,,757.45,762.71,751.82,1414487
11/24/15,748.28,,752,755.28,737.63,2333130
11/25/15,748.15,,748.14,752,746.06,1122224
11/27/15,750.26,,748.46,753.41,747.49,838518
11/30/15,742.6,,748.81,754.93,741.27,2035261
12/1/15,767.04,,747.11,768.95,746.7,2129940
12/2/15,762.38,,768.9,775.96,758.96,2195686
12/3/15,752.54,,766.01,769,745.63,2590641
12/4/15,766.81,,753.1,768.49,750,2757283
12/7/15,763.25,,767.77,768.73,755.09,1812314
12/8/15,762.37,,757.89,764.8,754.2,1829475
12/9/15,751.61,,759.17,764.23,737,2699990
12/10/15,749.46,,752.85,755.85,743.83,1988380
12/11/15,738.87,,741.16,745.71,736.75,2224410
12/14/15,747.77,,741.79,748.73,724.17,2412497
12/15/15,743.4,,753,758.08,743.01,2666229
12/16/15,758.09,,750,760.59,739.44,1993251
12/17/15,749.43,,762.42,762.68,749,1553418
12/18/15,739.31,,746.51,754.13,738.15,3148743
12/21/15,747.77,,746.13,750,740,1525703
12/22/15,750,,751.65,754.85,745.53,1365520
12/23/15,750.31,,753.47,754.21,744,1566726
12/24/15,748.4,,749.55,751.35,746.62,527223
12/28/15,762.51,,752.92,762.99,749.52,1515716
12/29/15,776.6,,766.69,779.98,766.43,1765012
12/30/15,771,,776.6,777.6,766.9,1293521
12/31/15,758.88,,769.5,769.5,758.34,1500923
1/4/16,741.84,,743,744.06,731.26,3258199
1/5/16,742.58,,746.45,752,738.64,1950691
1/6/16,743.62,,730,747.18,728.92,1947034
1/7/16,726.39,,730.31,738.5,719.06,2963741
1/8/16,714.47,,731.45,733.23,713,2450857
1/11/16,716.03,,716.61,718.86,703.54,2090621
1/12/16,726.07,,721.68,728.75,717.32,2024509
1/13/16,700.56,,730.85,734.74,698.61,2468295
1/14/16,714.72,,705.38,721.92,689.1,2211853
1/15/16,694.45,,692.29,706.74,685.37,3592449
1/19/16,701.79,,703.3,709.98,693.41,2258479
1/20/16,698.45,,688.61,706.85,673.26,3439386
1/21/16,706.59,,702.18,719.19,694.46,2410263
1/22/16,725.25,,723.6,728.13,720.12,2006528
1/25/16,711.67,,723.58,729.68,710.01,1704641
1/26/16,713.04,,713.85,718.28,706.48,1324300
1/27/16,699.99,,713.67,718.24,694.39,2139970
1/28/16,730.96,,722.22,733.69,712.35,2658016
1/29/16,742.95,,731.53,744.99,726.8,3394935
2/1/16,752,,750.46,757.86,743.27,4801816
2/2/16,764.65,1.68%,784.5,789.87,764.65,6332431
2/3/16,726.95,,770.22,774.5,720.5,6162333
2/4/16,708.01,,722.81,727,701.86,5145855
2/5/16,683.57,,703.87,703.99,680.15,5069985
2/8/16,682.74,-9.21%,667.85,684.03,663.06,4212541
2/9/16,678.11,,672.32,699.9,668.77,3604335
2/10/16,684.12,,686.86,701.31,682.13,2627379
2/11/16,683.11,,675,689.35,668.87,3007223
2/12/16,682.4,,690.26,693.75,678.6,2129831
2/16/16,691,-8.11%,692.98,698,685.05,2497024
2/17/16,708.4,,699,709.75,691.38,2466808
2/18/16,697.35,,710,712.35,696.03,1859130
2/19/16,700.91,,695.03,703.08,694.05,1582260
2/22/16,706.46,,707.45,713.24,702.51,1946067
2/23/16,695.85,,701.45,708.4,693.58,1999699
2/24/16,699.56,,688.92,700,680.78,1958611
2/25/16,705.75,,700.01,705.98,690.58,1631855
2/26/16,705.07,,708.58,713.43,700.86,2239978
2/29/16,697.77,,700.32,710.89,697.68,2280280
3/1/16,718.81,,703.62,718.81,699.77,2147442
3/2/16,718.85,,719,720,712,1627753
3/3/16,712.42,,718.68,719.45,706.02,1956761
3/4/16,710.89,,714.99,716.49,706.02,1967873
3/7/16,695.16,,706.9,708.09,686.9,2985094
3/8/16,693.97,,688.59,703.79,685.34,2063357
3/9/16,705.24,,698.47,705.68,694,1418704
3/10/16,712.82,,708.12,716.44,703.36,2829412
3/11/16,726.82,,720,726.92,717.12,1963907
3/14/16,730.49,,726.81,735.5,725.15,1716910
3/15/16,728.33,,726.92,732.29,724.77,1720965
3/16/16,736.09,,726.37,737.47,724.51,1572329
3/17/16,737.78,,736.45,743.07,736,1856800
3/18/16,737.6,,741.86,742,731.83,2796376
3/21/16,742.09,,736.5,742.5,733.52,1831839
3/22/16,740.75,,737.46,745,737.46,1264396
3/23/16,738.06,,742.36,745.72,736.15,1421861
3/24/16,735.3,,732.01,737.75,731,1564782
3/28/16,733.53,,736.79,738.99,732.5,1299812
3/29/16,744.77,,734.59,747.25,728.76,1902128
3/30/16,750.53,,750.1,757.88,748.74,1780998
3/31/16,744.95,,749.25,750.85,740.94,1712375
4/1/16,749.91,,738.6,750.34,737,1574870
4/4/16,745.29,,750.06,752.8,742.43,1131843
4/5/16,737.8,,738,742.8,735.37,1129829
4/6/16,745.69,,735.77,746.24,735.56,1050193
4/7/16,740.28,,745.37,747,736.28,1429504
4/8/16,739.15,,743.97,745.45,735.55,1285755
4/11/16,736.1,,743.02,745,736.05,1211762
4/12/16,743.09,,738,743.83,731.01,1349734
4/13/16,751.72,,749.16,754.38,744.26,1707095
4/14/16,753.2,,754.01,757.31,752.7,1130971
4/15/16,759,,753.98,761,752.69,1800413
4/18/16,766.61,,760.46,768.05,757.3,1555953
4/19/16,753.93,,769.51,769.9,749.33,2027642
4/20/16,752.67,,758,758.13,750.01,1525591
4/21/16,759.14,,755.38,760.45,749.55,2743620
4/22/16,718.77,-5.32%,726.3,736.12,713.61,5939199
4/25/16,723.15,,716.1,723.93,715.59,1955567
4/26/16,708.14,,725.42,725.77,703.03,2727185
4/27/16,705.84,,707.29,708.98,692.37,3086722
4/28/16,691.02,-8.97%,708.26,714.17,689.55,2851108
4/29/16,693.01,,690.7,697.62,689,2484273
5/2/16,698.21,,697.63,700.64,691,1644126
5/3/16,692.36,,696.87,697.84,692,1530993
5/4/16,695.7,,690.49,699.75,689.01,1688569
5/5/16,701.43,-7.60%,697.7,702.32,695.72,1677405
5/6/16,711.12,,698.38,711.86,698.11,1826146
5/9/16,712.9,,712,718.71,710,1508423
5/10/16,723.18,,716.75,723.5,715.72,1563105
5/11/16,715.29,,723.41,724.48,712.8,1686823
5/12/16,713.31,,717.06,719.25,709,1360732
5/13/16,710.83,,711.93,716.66,709.26,1307338
5/16/16,716.49,,709.13,718.48,705.65,1316177
5/17/16,706.23,,715.99,721.52,704.11,1999456
5/18/16,706.63,,703.67,711.6,700.63,1763394
5/19/16,700.32,,702.36,706,696.8,1656321
5/20/16,709.74,,701.62,714.58,700.52,1816027
5/23/16,704.24,,706.53,711.48,704.18,1320927
5/24/16,720.09,,706.86,720.97,706.86,1920411
5/25/16,725.27,,720.76,727.51,719.7,1629198
5/26/16,724.12,,722.87,728.33,720.28,1542866
5/27/16,732.66,,724.01,733.94,724,1974026
5/31/16,735.72,,731.74,739.73,731.26,2129545
6/1/16,734.15,,734.53,737.21,730.66,1253593
6/2/16,730.4,,732.5,733.02,724.17,1341807
6/3/16,722.34,,729.27,729.49,720.56,1226253
6/6/16,716.55,,724.91,724.91,714.61,1566059
6/7/16,716.65,,719.84,721.98,716.55,1336754
6/8/16,728.28,,723.96,728.57,720.58,1583701
6/9/16,728.58,,722.87,729.54,722.34,988914
6/10/16,719.41,,719.47,725.89,716.43,1216443
6/13/16,718.36,,716.51,725.44,716.51,1258930
6/14/16,718.27,,716.48,722.47,713.12,1306065
6/15/16,718.92,,719,722.98,717.31,1214517
6/16/16,710.36,,714.91,716.65,703.26,1982471
6/17/16,691.72,,708.65,708.82,688.45,3402357
6/20/16,693.71,,698.77,702.48,693.41,2082538
6/21/16,695.94,,698.4,702.77,692.01,1465634
6/22/16,697.46,,699.06,700.86,693.08,1184318
6/23/16,701.87,,697.45,701.95,687,2171415
6/24/16,675.22,,675.17,689.4,673.45,4449022
6/27/16,668.26,,671,672.3,663.28,2641085
6/28/16,680.04,,678.97,680.33,673,2173762
6/29/16,684.11,,683,687.43,681.41,1932561
6/30/16,692.1,,685.47,692.32,683.65,1597714
7/1/16,699.21,,692.2,700.65,692.13,1344710
7/5/16,694.49,,696.06,696.94,688.88,1462616
7/6/16,697.77,,689.98,701.68,689.09,1411925
7/7/16,695.36,,698.08,698.2,688.22,1304200
7/8/16,705.63,,699.5,705.71,696.44,1575166
7/11/16,715.09,,708.05,716.51,707.24,1111762
7/12/16,720.64,,719.12,722.94,715.91,1336921
7/13/16,716.98,,723.62,724,716.85,935876
7/14/16,720.95,,721.58,722.21,718.03,950193
7/15/16,719.85,,725.73,725.74,719.06,1279339
7/18/16,733.78,,722.71,736.13,721.19,1295476
7/19/16,736.96,,729.89,736.99,729,1227486
7/20/16,741.19,,737.33,742.13,737.1,1289671
7/21/16,738.63,,740.36,741.69,735.83,1026306
7/22/16,742.74,,741.86,743.24,736.56,1259823
7/25/16,739.77,,740.67,742.61,737.5,1032432
7/26/16,738.42,,739.04,741.69,734.27,1186738
7/27/16,741.77,,738.28,744.46,737,1512517
7/28/16,745.91,,747.04,748.65,739.3,3530169
7/29/16,768.79,3.07%,772.71,778.55,766.77,3841482
8/1/16,772.88,,761.09,780.43,761.09,2700470
8/2/16,771.07,,768.69,775.84,767.85,1784525
8/3/16,773.18,,767.18,773.21,766.82,1287421
8/4/16,771.61,3.45%,772.22,774.07,768.8,1140254
8/5/16,782.22,,773.78,783.04,772.34,1801205
8/8/16,781.76,,782,782.63,778.09,1107857
8/9/16,784.26,,781.1,788.94,780.57,1318894
8/10/16,784.68,,783.75,786.81,782.78,786363
8/11/16,784.85,5.22%,785,789.75,782.97,975113
8/12/16,783.22,,781.5,783.4,780.4,740498
8/15/16,782.44,,783.75,787.49,780.11,938186
8/16/16,777.14,,780.3,780.98,773.44,1028047
8/17/16,779.91,,777.32,780.81,773.53,924226
8/18/16,777.5,,780.01,782.86,777,719429
8/19/16,775.42,,775,777.1,773.13,861546
8/22/16,772.15,,773.27,774.54,770.05,951362
8/23/16,772.08,,775.48,776.44,771.78,928232
8/24/16,769.64,,770.58,774.5,767.07,1071999
8/25/16,769.41,,767,771.89,763.18,926883
8/26/16,769.54,,769,776.08,765.85,1166681
8/29/16,772.15,,768.74,774.99,766.62,847565
8/30/16,769.09,,769.33,774.47,766.84,1130029
8/31/16,767.05,,767.01,769.09,765.38,1248556
9/1/16,768.78,,769.25,771.02,764.3,925131
9/2/16,771.46,,773.01,773.92,768.41,1072658
9/6/16,780.08,,773.45,782,771,1442822
9/7/16,780.35,,780,782.73,776.2,894021
9/8/16,775.32,,778.59,780.35,773.58,1270264
9/9/16,759.66,,770.1,773.24,759.66,1885496
9/12/16,769.02,,755.13,770.29,754,1310986
9/13/16,759.69,,764.48,766.22,755.8,1395046
9/14/16,762.49,,759.61,767.68,759.11,1094490
9/15/16,771.76,,762.89,773.8,759.96,1346751
9/16/16,768.88,,769.75,769.75,764.66,2049338
9/19/16,765.7,,772.42,774,764.44,1172824
9/20/16,771.41,,769,773.33,768.53,978631
9/21/16,776.22,,772.66,777.16,768.3,1167810
9/22/16,787.21,,780,789.85,778.44,1486223
9/23/16,786.9,,786.59,788.93,784.15,1411937
9/26/16,774.21,,782.74,782.74,773.07,1533206
9/27/16,783.01,,775.5,785.99,774.31,1153247
9/28/16,781.56,,777.85,781.81,774.97,1109834
9/29/16,775.01,,781.44,785.8,774.23,1314746
9/30/16,777.29,,776.33,780.94,774.09,1585333
10/3/16,772.56,,774.25,776.06,769.5,1278821
10/4/16,776.43,,776.03,778.71,772.89,1201350
10/5/16,776.47,,779.31,782.07,775.65,1461151
10/6/16,776.86,,779,780.48,775.54,1070692
10/7/16,775.08,,779.66,779.66,770.75,933158
10/10/16,785.94,,777.71,789.38,775.87,1174923
10/11/16,783.07,,786.66,792.28,780.58,1372461
10/12/16,786.14,,783.76,788.13,782.06,937435
10/13/16,778.19,,781.22,781.22,773,1365277
10/14/16,778.53,,781.65,783.95,776,852487
10/17/16,779.96,,779.8,785.85,777.5,1092973
10/18/16,795.26,,787.85,801.61,785.56,2056903
10/19/16,801.56,,798.86,804.63,797.64,1766798
10/20/16,796.97,,803.3,803.97,796.03,1757528
10/21/16,799.37,,795,799.5,794,1266181
10/24/16,813.11,,804.9,815.18,804.82,1697514
10/25/16,807.67,,816.68,816.68,805.14,1576404
10/26/16,799.07,,806.34,806.98,796.32,1647733
10/27/16,795.35,,801,803.49,791.5,2749221
10/28/16,795.37,0.00%,808.35,815.49,793.59,4269902
10/31/16,784.54,,795.47,796.86,784,2427284
11/1/16,783.61,,782.89,789.49,775.54,2406356
11/2/16,768.7,,778.2,781.65,763.45,1918414
11/3/16,762.13,-4.18%,767.25,769.95,759.03,1943175
11/4/16,762.02,,750.66,770.36,750.56,2134812
11/7/16,782.52,,774.5,785.19,772.55,1585070
11/8/16,790.51,,783.4,795.63,780.19,1366873
11/9/16,785.31,,779.94,791.23,771.67,2607121
11/10/16,762.56,-4.12%,791.17,791.17,752.18,4745183
11/11/16,754.02,,756.54,760.78,750.38,2431815
11/14/16,736.08,,755.6,757.85,727.54,3654385
11/15/16,758.49,,746.97,764.42,746.97,2384001
11/16/16,764.48,,755.2,766.36,750.51,1472594
11/17/16,771.23,,766.92,772.7,764.23,1286961
11/18/16,760.54,,771.37,775,760,1547145
11/21/16,769.2,,762.61,769.7,760.6,1330639
11/22/16,768.27,,772.63,776.96,767,1593108
11/23/16,760.99,,767.73,768.28,755.25,1478417
11/25/16,761.68,,764.26,765,760.52,587421
11/28/16,768.24,,760,779.53,759.8,2188151
11/29/16,770.84,,771.53,778.5,768.24,1616618
11/30/16,758.04,,770.07,772.99,754.83,2392890
12/1/16,747.92,,757.44,759.85,737.02,3017947
12/2/16,750.5,,744.59,754,743.1,1452484
12/5/16,762.52,,757.71,763.9,752.9,1394223
12/6/16,759.11,,764.73,768.83,757.34,1690689
12/7/16,771.19,,761,771.36,755.8,1760966
12/8/16,776.42,,772.48,778.18,767.23,1488059
12/9/16,789.29,,780,789.43,779.02,1821914
12/12/16,789.27,,785.04,791.25,784.36,2104117
12/13/16,796.1,,793.9,804.38,793.34,2145209
12/14/16,797.07,,797.4,804,794.01,1704150
12/15/16,797.85,,797.34,803,792.92,1626499
12/16/16,790.8,,800.4,800.86,790.29,2443796
12/19/16,794.2,,790.22,797.66,786.27,1232087
12/20/16,796.42,,796.76,798.65,793.27,951014
12/21/16,794.56,,795.84,796.68,787.1,1211346
12/22/16,791.26,,792.36,793.32,788.58,972169
12/23/16,789.91,,790.9,792.74,787.28,623944
12/27/16,791.55,,790.68,797.86,787.66,789321
12/28/16,785.05,,793.7,794.23,783.2,1153824
12/29/16,782.79,,783.33,785.93,778.92,744272
12/30/16,771.82,,782.75,782.78,770.41,1769950
1/3/17,786.14,,778.81,789.63,775.8,1657268
1/4/17,786.9,,788.36,791.34,783.16,1072958
1/5/17,794.02,,786.08,794.48,785.02,1335167
1/6/17,806.15,,795.26,807.9,792.2,1640170
1/9/17,806.65,,806.4,809.97,802.83,1274645
1/10/17,804.79,,807.86,809.13,803.51,1176780
1/11/17,807.91,,805,808.15,801.37,1065936
1/12/17,806.36,,807.14,807.39,799.17,1353057
1/13/17,807.88,,807.48,811.22,806.69,1099215
1/17/17,804.61,,807.08,807.14,800.37,1362115
1/18/17,806.07,,805.81,806.2,800.99,1294407
1/19/17,802.18,,805.12,809.48,801.8,919325
1/20/17,805.02,,806.91,806.91,801.69,1670045
1/23/17,819.31,,807.25,820.87,803.74,1963628
1/24/17,823.87,,822.3,825.9,817.82,1474010
1/25/17,835.67,,829.62,835.77,825.06,1627304
1/26/17,832.15,,837.81,838,827.01,2973891
1/27/17,823.31,-1.06%,834.71,841.95,820.44,2965771
1/30/17,802.32,,814.66,815.84,799.8,3246573
1/31/17,796.79,,796.86,801.25,790.52,2160556
2/1/17,795.7,,799.68,801.19,791.19,2029744
2/2/17,798.53,-4.04%,793.8,802.7,792,1532138
2/3/17,801.49,,802.99,806,800.37,1463448
2/6/17,801.34,,799.7,801.67,795.25,1184483
2/7/17,806.97,,803.99,810.5,801.78,1241221
2/8/17,808.38,,807,811.84,803.19,1155990
2/9/17,809.56,-2.71%,809.51,810.66,804.54,990391
2/10/17,813.67,,811.7,815.25,809.78,1134976
2/13/17,819.24,,816,820.96,815.49,1213324
2/14/17,820.45,,819,823,816,1054732
2/15/17,818.98,,819.36,823,818.47,1313617
2/16/17,824.16,,819.93,824.4,818.98,1287626
2/17/17,828.07,,823.02,828.07,821.66,1611039
2/21/17,831.66,,828.66,833.45,828.35,1262337
2/22/17,830.76,,828.66,833.25,828.64,987248
2/23/17,831.33,,830.12,832.46,822.88,1472771
2/24/17,828.64,,827.73,829,824.2,1392202
2/27/17,829.28,,824.55,830.5,824,1101466
2/28/17,823.21,,825.61,828.54,820.2,2260769
3/1/17,835.24,,828.85,836.26,827.26,1496540
3/2/17,830.63,,833.85,834.51,829.64,942476
3/3/17,829.08,,830.56,831.36,825.75,896378
3/6/17,827.78,,826.95,828.88,822.4,1109037
3/7/17,831.91,,827.4,833.41,826.52,1037630
3/8/17,835.37,,833.51,838.15,831.79,989773
3/9/17,838.68,,836,842,834.21,1261517
3/10/17,843.25,,843.28,844.91,839.5,1704024
3/13/17,845.54,,844,848.68,843.25,1223647
3/14/17,845.62,,843.64,847.24,840.8,780198
3/15/17,847.2,,847.59,848.63,840.77,1381474
3/16/17,848.78,,849.03,850.85,846.13,977560
3/17/17,852.12,,851.61,853.4,847.11,1716471
3/20/17,848.4,,850.01,850.22,845.15,1231521
