ï»¿Date,Close,,Open,High,Low,Volume
4/30/15,171.29,,173.77,174.28,170.3,5062913
5/1/15,173.67,,173.2,174,172.42,3312052
5/4/15,173.97,4.70%,174.47,176.3,173.7,4027978
5/5/15,173.08,,173.51,174.23,171.96,3593620
5/6/15,170.05,,172.9,174.05,168.86,3612606
5/7/15,170.99,,169.63,171.98,169.04,2472687
5/8/15,172.68,,172.94,173.33,172.24,3092602
5/11/15,171.12,,172.65,172.99,170.86,2661030
5/12/15,170.55,,170.55,171.49,168.84,2962412
5/13/15,172.28,,171.24,172.74,170.75,2457521
5/14/15,174.05,,173.5,174.4,173.22,2439070
5/15/15,173.26,,173.91,174.41,172.6,2916579
5/18/15,173.06,,173.44,173.49,172.3,1970630
5/19/15,173.48,,172.97,173.75,171.93,2523002
5/20/15,173.76,,173.33,174.44,172.46,2300693
5/21/15,173.34,,173.32,174.14,173.04,2295596
5/22/15,172.22,,173.04,173.39,172.19,2849692
5/26/15,170.13,,172.11,172.12,169.13,3854170
5/27/15,172,,171.16,172.48,170.49,2764378
5/28/15,171.71,,171.45,171.84,170.66,1731372
5/29/15,169.65,,171.35,171.35,169.65,4091981
6/1/15,170.18,,170.21,171.04,169.03,2985479
6/2/15,169.65,,169.66,170.45,168.43,2571862
6/3/15,169.92,,170.5,171.56,169.63,2131031
6/4/15,168.38,,169.53,170.6,167.93,3079334
6/5/15,167.4,,168.25,168.91,167.2,3100505
6/8/15,165.34,,167.17,167.28,165.02,3758726
6/9/15,165.68,,165.34,166.02,163.37,3395901
6/10/15,168.92,,166.49,169.39,166.06,4680545
6/11/15,168.78,,169.26,170.44,168.54,3464013
6/12/15,166.99,,168.23,168.3,166.69,3065085
6/15/15,166.26,,165.33,166.44,164.25,4245657
6/16/15,166.84,,166.33,167.4,165.91,3249842
6/17/15,167.17,,167,167.85,166.1,2862993
6/18/15,168.25,,167.05,168.72,167.05,3330864
6/19/15,166.99,,167.62,168.42,166.77,7073984
6/22/15,167.73,,167.65,168.34,167.2,2335796
6/23/15,168.62,,168.38,169.97,167.57,3701637
6/24/15,166.97,,168.71,168.84,166.83,3548093
6/25/15,166.08,,167.8,168.13,166.08,2408885
6/26/15,165.46,,166.23,166.81,165.23,8945985
6/29/15,162.97,,163.92,165.35,162.89,3314684
6/30/15,162.66,,163.99,164,162.12,3597288
7/1/15,164.49,,163.97,165.61,163.6,3214547
7/2/15,165.09,,165.05,165.32,164.42,2852696
7/6/15,164.73,,163.83,165.23,163.52,3079833
7/7/15,165,,164.94,165.35,162.23,3549861
7/8/15,163.16,,164,164.94,162.68,2776286
7/9/15,163.85,,165.34,165.51,163.7,4199708
7/10/15,166.95,,165.66,167.4,165.52,4538349
7/13/15,169.38,,167.93,169.89,167.52,4228963
7/14/15,168.61,,169.43,169.54,168.24,3025263
7/15/15,168.53,,168.48,169.27,168,1998004
7/16/15,171,,169.47,171.09,169.16,3529874
7/17/15,172.51,,170.33,172.52,170.1,4356404
7/20/15,173.22,,172.79,173.78,172.14,7377818
7/21/15,163.07,-5.86%,164.34,166.35,162.02,13752277
7/22/15,160.35,,162.73,163.07,159.7,7181841
7/23/15,161.73,,160.27,162.75,159.83,5034246
7/24/15,159.75,,161.29,161.93,159.41,3778186
7/27/15,159.07,-8.17%,159,160.18,158.6,3706240
7/28/15,160.05,,159.91,160.19,158.5,2721040
7/29/15,161.09,,160,161.5,159.39,3378396
7/30/15,160.96,,160.5,161.4,159.75,1994665
7/31/15,161.99,,161.4,162.06,160.63,3580226
8/3/15,158.71,-8.38%,161.7,161.85,157.9,4615682
8/4/15,157.6,,158.4,158.82,156.87,5260575
8/5/15,157.9,,159.1,159.54,157.48,3472774
8/6/15,156.32,,157.13,157.54,156.18,3004796
8/7/15,155.12,,155.89,156.25,154.34,3794897
8/10/15,156.75,,156.77,157.47,156.12,4613391
8/11/15,155.51,,155.96,155.99,154.86,3167111
8/12/15,156.16,,154.26,156.52,153.95,3624852
8/13/15,155.07,,156.06,156.09,154.32,2533378
8/14/15,155.75,,155,156.21,154.58,3226434
8/17/15,156.31,,155.2,156.69,154.7,2249554
8/18/15,156.01,,155.51,156.52,155.25,2018337
8/19/15,153.94,,155.15,155.67,153.41,4206381
8/20/15,152.66,,152.74,153.91,152.5,3954331
8/21/15,148.85,,151.5,153.19,148.7,7318353
8/24/15,143.47,,143.47,147.76,142.32,10071564
8/25/15,140.96,,146.94,147.11,140.62,6890404
8/26/15,146.7,,144.09,146.98,142.14,6196543
8/27/15,148.54,,148.5,148.97,145.66,4766402
8/28/15,147.98,,147.75,148.2,147.18,4061118
8/31/15,147.89,,147.38,148.4,146.26,4081752
9/1/15,142.68,,144.91,144.98,141.85,5260853
9/2/15,145.05,,144.74,145.08,143.18,4246467
9/3/15,146.78,,146.05,148.03,145.77,3594136
9/4/15,143.7,,144.57,145.4,143.32,4188495
9/8/15,147.23,,145.86,147.34,145.66,3908922
9/9/15,145.05,,148.74,149.04,144.85,3383072
9/10/15,146.2,,145.85,147.16,144.51,3458815
9/11/15,147.37,,145.91,147.5,145.67,3107553
9/14/15,145.65,,147.37,147.37,145.41,3220004
9/15/15,147.53,,146.6,147.93,145.76,2713625
9/16/15,148.41,,147.84,148.89,147.54,2796403
9/17/15,148.14,,148.1,149.68,147.3,3953300
9/18/15,144.51,,146.05,146.38,143.98,7893516
9/21/15,146.48,,145.39,146.98,144.92,3809545
9/22/15,144.43,,144.62,145.06,143.77,3478491
9/23/15,143.66,,144.21,144.57,142.75,2670476
9/24/15,144.41,,142.6,145.07,141.95,3243108
9/25/15,145.42,,145.55,146.27,144.53,3457975
9/28/15,142.52,,144.42,145.38,142.47,4300722
9/29/15,142.47,,141.99,142.66,141.15,4741383
9/30/15,144.97,,143.69,145.71,143.66,3929503
10/1/15,143.59,,145.31,145.67,141.59,3848431
10/2/15,144.58,,141.05,144.59,140.56,3024005
10/5/15,149.04,,145.82,149.89,145.82,4997840
10/6/15,148.78,,149.06,150.15,148.49,2987752
10/7/15,150.09,,150.04,150.73,148.86,2984451
10/8/15,152.28,,149.69,153.02,149.29,4778652
10/9/15,152.39,,152.46,153.15,151.27,3437658
10/12/15,151.14,,152.4,152.58,150.85,3224572
10/13/15,149.62,,150.78,150.78,149.18,3866999
10/14/15,150.01,,149.6,150.65,149.02,3342956
10/15/15,150.09,,150.91,151.24,148.58,3468613
10/16/15,150.39,,150.45,151.2,149.26,3477319
10/19/15,149.22,,149.85,149.97,148.38,6851605
10/20/15,140.64,-5.75%,142.49,142.88,140.27,16025591
10/21/15,140.92,,140.25,142.66,139.3,6990724
10/22/15,144.09,,141.74,145.07,141.62,5567729
10/23/15,144.68,,144.61,145.49,143.7,5357685
10/26/15,143.66,-3.73%,144.75,145,143.21,3485889
10/27/15,137.86,,143.51,143.83,137.33,14959822
10/28/15,140.83,,137.92,141.23,137.5,8499070
10/29/15,140.55,,140.36,140.82,139.02,3703190
10/30/15,140.08,,140.44,141.33,139.9,3963724
11/2/15,140.37,-5.93%,140.5,140.52,139.57,3821750
11/3/15,141.88,,140.02,142.8,139.9,4343956
11/4/15,141.63,,142.55,142.65,141.3,3512977
11/5/15,139.89,,141.61,142.38,139.63,5086860
11/6/15,138.25,,138.6,139.55,137.87,4736659
11/9/15,135.31,,137.92,138.08,134.88,8053801
11/10/15,135.47,,135.36,135.74,134.12,4444862
11/11/15,135.02,,136.09,136.2,134.5,3105380
11/12/15,133.04,,134.7,134.7,133.01,4549589
11/13/15,131.75,,132.95,133,131.65,4551660
11/16/15,133.71,,131.79,134.09,131.79,4163567
11/17/15,133.82,,134.22,134.82,133.31,2801120
11/18/15,135.82,,134.79,135.91,134.26,4130353
11/19/15,136.74,,136.21,137.74,136.01,3545420
11/20/15,138.5,,137.37,138.92,137.25,5153279
11/23/15,138.46,,138.53,138.87,137.12,5137720
11/24/15,138.6,,137.65,139.34,137.31,3358823
11/25/15,138,,138.37,138.43,137.38,3238166
11/27/15,138.46,,138,138.81,137.21,1415840
11/30/15,139.42,,138.61,139.9,138.52,4386853
12/1/15,141.28,,139.58,141.4,139.58,4187445
12/2/15,139.7,,140.93,141.21,139.5,3713061
12/3/15,138.92,,140.1,140.73,138.19,5909588
12/4/15,140.43,,138.09,141.02,137.99,4571608
12/7/15,139.55,,140.16,140.41,138.81,3279376
12/8/15,138.05,,138.28,139.06,137.53,3905155
12/9/15,136.61,,137.38,139.84,136.23,4614993
12/10/15,136.78,,137.03,137.85,135.72,4222329
12/11/15,134.57,,135.23,135.44,133.91,5333767
12/14/15,135.93,,135.31,136.14,134.02,5116906
12/15/15,137.79,,137.4,138.97,137.28,4238546
12/16/15,139.29,,139.12,139.65,137.79,4345474
12/17/15,136.75,,139.35,139.5,136.31,4089539
12/18/15,134.9,,136.41,136.96,134.27,10026106
12/21/15,135.5,,135.83,135.83,134.02,5617475
12/22/15,137.93,,135.88,138.19,135.65,4263828
12/23/15,138.54,,138.3,139.3,138.11,5164916
12/24/15,138.25,,138.43,138.88,138.11,1495226
12/28/15,137.61,,137.74,138.04,136.54,3143412
12/29/15,139.78,,138.25,140.06,138.2,3943691
12/30/15,139.34,,139.58,140.44,139.22,2989367
12/31/15,137.62,,139.07,139.1,137.57,3462077
1/4/16,135.95,,135.6,135.97,134.24,5208900
1/5/16,135.85,,136.76,136.89,134.85,3924793
1/6/16,135.17,,134.38,135.58,133.62,4310939
1/7/16,132.86,,133.7,135.02,132.43,7025760
1/8/16,131.63,,133.18,133.82,131.32,4762706
1/11/16,133.23,,131.81,133.82,131.76,4974436
1/12/16,132.9,,133.65,133.78,131.13,5078678
1/13/16,131.17,,133.5,134.28,131.1,4675089
1/14/16,132.91,,131.93,133.79,131.22,5708301
1/15/16,130.03,,130.01,130.88,128.87,8942710
1/19/16,128.11,,130.11,132.1,128.06,9703914
1/20/16,121.86,-4.88%,118.46,123.99,118,16133787
1/21/16,122.91,,121.3,125.1,120.58,8845201
1/22/16,122.5,,124.67,124.74,121.77,9237033
1/25/16,122.08,,122.1,124.23,121.64,5427835
1/26/16,122.59,-4.31%,122.25,123.61,122.24,4613756
1/27/16,120.96,,122.73,123.37,120.65,4999341
1/28/16,122.22,,121.26,122.83,121.01,3942349
1/29/16,124.79,,123.28,124.79,122.96,8208826
2/1/16,124.83,,124.4,125.29,123.71,3570810
2/2/16,122.94,-4.04%,123.67,124.14,122.64,3279196
2/3/16,124.72,,123.99,125.45,122.45,6222759
2/4/16,127.65,,125.08,128.5,125,5240258
2/5/16,128.57,,127.22,128.64,125.85,7155806
2/8/16,126.98,,126,127.51,124.13,7255939
2/9/16,124.07,,126.12,126.93,123.77,5923690
2/10/16,120.19,,125,125.29,119.84,6436823
2/11/16,117.85,,118.78,119.66,116.9,7236058
2/12/16,121.04,,119.26,121.05,118.35,4921506
2/16/16,122.74,,121.83,123.09,121.34,4027818
2/17/16,126.1,,123.71,126.57,123.25,4814894
2/18/16,132.45,,130,134,129.75,9925974
2/19/16,133.08,,132.36,133.65,130.84,5117316
2/22/16,133.77,,133.84,134.31,132.41,4441519
2/23/16,132.4,,133.14,133.41,132.01,3372962
2/24/16,132.8,,131.55,133.49,129.68,4087400
2/25/16,134.5,,133.29,134.51,130.88,4354669
2/26/16,132.03,,134.51,134.92,131.95,4383322
2/29/16,131.03,,132,133.36,130.9,4376341
3/1/16,134.37,,132.24,134.64,132.03,3786328
3/2/16,136.3,,133.7,137.44,133.22,5168887
3/3/16,137.8,,137.22,137.96,136.07,5146815
3/4/16,137.8,,137.54,139.42,137.02,3966935
3/7/16,140.15,,137.28,140.51,136.87,5161376
3/8/16,139.07,,139.71,140.35,137.42,5539956
3/9/16,140.41,,139.31,142.17,139.23,4378456
3/10/16,140.19,,141.24,141.47,138.09,4018224
3/11/16,142.36,,141.73,142.92,140.51,4354954
3/14/16,142.78,,142.01,143.19,141.04,4047559
3/15/16,142.96,,141.74,143.33,141.54,3707538
3/16/16,144.79,,142.62,144.88,142.11,4200019
3/17/16,147.04,,144.78,147.32,144.45,5820336
3/18/16,147.09,,147.4,147.51,145.51,12081614
3/21/16,148.63,,147.3,148.71,146.72,3714259
3/22/16,148.1,,148.06,149.28,147.84,4054809
3/23/16,145.4,,148,148.03,145.13,4753828
3/24/16,147.95,,144.98,148.22,144.49,5042895
3/28/16,148.4,,147.75,148.65,147.23,3260841
3/29/16,149.33,,147.59,149.76,147.5,3127103
3/30/16,148.41,,149.95,150.41,148.32,3324850
3/31/16,151.45,,149.79,153.1,149.36,6775712
4/1/16,152.52,,150.51,152.96,150.25,3919972
4/4/16,152.07,,152.34,153.52,151.91,3901552
4/5/16,150,,151.43,151.6,149.65,3334931
4/6/16,150.02,,149.9,150.15,147.81,4179157
4/7/16,148.25,,149.07,149.6,148,3651838
4/8/16,149.35,,149.06,149.99,148.12,3293391
4/11/16,149.25,,150.26,151.95,149.22,3832395
4/12/16,149.63,,149.61,150.11,148.58,3592693
4/13/16,151.23,,150.75,151.23,149.63,3167304
4/14/16,151.16,,151.5,152.76,150.38,3163867
4/15/16,151.72,,151.04,152.1,150.96,3526272
4/18/16,152.53,,151.75,153.14,151.49,5911265
4/19/16,144,-5.59%,146.47,146.95,142.61,13149148
4/20/16,146.11,,144.24,147.2,144,6721442
4/21/16,149.3,,146.58,150.12,146.46,5992604
4/22/16,148.5,,149.44,151,147.5,5190627
4/25/16,148.81,-2.44%,148.16,148.9,147.11,2845511
4/26/16,149.08,,148.65,149.79,147.9,2978004
4/27/16,150.47,,149.35,150.78,148.97,3086611
4/28/16,147.07,,149.75,150.18,146.72,3771853
4/29/16,145.94,,146.49,147.34,144.19,4217744
5/2/16,145.27,-4.76%,146.56,147,144.43,3499020
5/3/16,144.13,,144.65,144.9,142.9,3558829
5/4/16,144.25,,143.36,145,143.31,2575776
5/5/16,146.47,,145.95,147.3,145.45,6492015
5/6/16,147.29,,144.86,147.97,144.47,4882514
5/9/16,147.34,,147.7,148.2,147.01,4298800
5/10/16,149.97,,148.24,150.04,147.74,3982554
5/11/16,148.95,,149.71,151.09,148.74,3075213
5/12/16,148.84,,149.21,149.39,147.11,3247675
5/13/16,147.72,,148.79,149.86,147.42,2372098
5/16/16,149.46,,147.65,149.99,147.44,3061873
5/17/16,148,,149.21,149.5,147.29,3489779
5/18/16,147.34,,147.99,148.52,146.36,2482097
5/19/16,144.93,,146.48,146.93,143.96,3618752
5/20/16,147.25,,145.71,147.51,145.55,3576766
5/23/16,146.77,,147.61,147.95,146.66,2088554
5/24/16,148.31,,146.88,148.75,146.88,2827106
5/25/16,151.69,,148.93,152.09,148.5,4347009
5/26/16,152.44,,151.55,152.51,151.05,3042788
5/27/16,152.84,,152.35,152.93,152.15,2456289
5/31/16,153.74,,152.56,153.81,152.27,5836645
6/1/16,152.51,,153,153.27,151.54,2663419
6/2/16,153.5,,152.59,153.5,152.12,2642601
6/3/16,152.89,,152.4,153.04,151.7,2328256
6/6/16,152.73,,153.09,153.95,152.34,2378662
6/7/16,153.33,,153.31,153.93,152.66,4464985
6/8/16,154,,153.53,154.09,153.04,2935036
6/9/16,153.42,,152.92,153.76,152.73,2021796
6/10/16,152.37,,152.79,153.33,151.86,3120563
6/13/16,151.28,,151.63,152.5,150.28,3610407
6/14/16,151.06,,151.28,151.79,150.4,2865833
6/15/16,150.68,,151.46,151.79,150.6,2260406
6/16/16,151.06,,150.19,151.3,149,2449064
6/17/16,151.99,,150.96,152.72,150.6,4663870
6/20/16,153.61,,152.6,154.67,152.52,3572102
6/21/16,154.05,,154.16,154.57,153.69,2760344
6/22/16,152.92,,153.75,154.71,152.27,2833664
6/23/16,155.35,,153.45,155.48,152.6,3969369
6/24/16,146.59,,149.97,150.61,146.18,9082793
6/27/16,143.5,,146.18,146.6,142.5,5166665
6/28/16,145.7,,144.78,145.73,144.22,3997694
6/29/16,148.46,,146.5,148.48,146.45,3367736
6/30/16,151.78,,148.86,151.91,148.67,3967126
7/1/16,152.35,,152.19,152.97,151.4,2658280
7/5/16,151.68,,151.19,152,150.76,2465240
7/6/16,152.37,,151.85,152.41,149.92,2569393
7/7/16,152.6,,152.75,153.69,151.89,2138421
7/8/16,154.46,,154,154.6,153.08,3040593
7/11/16,155.33,,154.6,156.04,154.5,2833712
7/12/16,157.04,,156,157.12,155.52,3843793
7/13/16,158.02,,157.75,158.34,157.06,2746439
7/14/16,160.28,,158.81,161.4,158.58,4637644
7/15/16,159.78,,159.9,159.98,158.5,4476810
7/18/16,159.86,,159.3,160.75,158.73,6729685
7/19/16,159.58,-0.18%,161.78,162.14,157.89,7120017
7/20/16,161.36,,159.97,161.71,159.6,4376286
7/21/16,160.45,,160.75,161.85,159.89,4048975
7/22/16,162.07,,160.78,162.17,160.48,2520077
7/25/16,162.65,1.75%,162,162.88,161.75,2804578
7/26/16,162.12,,162.65,163.6,161.37,2894559
7/27/16,161.83,,162.12,162.57,161.18,2162680
7/28/16,161.37,,161.38,161.81,160.71,2340369
7/29/16,160.62,,161.36,161.67,160.03,3547546
8/1/16,161.45,0.99%,160.65,161.65,159.84,2823588
8/2/16,160.58,,161.27,161.45,160.36,3080899
8/3/16,160.67,,160.13,160.86,159.8,2861659
8/4/16,161.55,,160.86,161.7,160.12,2489068
8/5/16,163.5,,162,163.51,161.57,3812370
8/8/16,162.04,,162.73,163.27,161.58,3039306
8/9/16,161.77,,162.22,162.77,161.64,2737530
8/10/16,162.08,,162.19,162.66,161.96,2466675
8/11/16,163.53,,162.25,164.95,162.18,8768585
8/12/16,161.95,,163.19,163.46,161.52,2543079
8/15/16,161.88,,162.4,162.97,161.78,2970415
8/16/16,160.7,,161.11,161.93,160.69,2210229
8/17/16,160.44,,160.97,161.16,159.84,3225919
8/18/16,161.36,,160.89,162,160.44,3652013
8/19/16,160.04,,160.84,160.91,159.52,2815184
8/22/16,160,,160,160.57,159.13,2039331
8/23/16,160.26,,160.33,161.34,160.23,2838137
8/24/16,159.05,,159.89,160.18,158.32,3645837
8/25/16,158.63,,159,159.54,158.42,2575023
8/26/16,158.32,,158.88,160.44,157.85,2498909
8/29/16,159.72,,158.83,160.21,158.5,2475879
8/30/16,159.4,,159.76,160.15,158.81,1813343
8/31/16,158.88,,159.66,159.66,158.26,2323649
9/1/16,159.54,,158.32,159.62,158.1,2358385
9/2/16,159.55,,159.88,160.57,159.15,2315366
9/6/16,160.35,,159.88,160.86,159.11,2994056
9/7/16,161.64,,160.19,161.76,160,2867257
9/8/16,159,,160.55,161.21,158.76,3963164
9/9/16,155.69,,158.03,158.4,155.65,5185972
9/12/16,158.29,,155.26,158.53,154.84,4367529
9/13/16,155.81,,157.63,157.93,155.5,3636719
9/14/16,154.05,,155.7,155.87,153.39,3860553
9/15/16,155.66,,154.3,156.33,153.21,3662573
9/16/16,153.84,,155.04,155.4,153.47,6463644
9/19/16,154.87,,154.87,156.19,154.55,2450117
9/20/16,154.45,,155.87,156.57,154.45,2159092
9/21/16,155.53,,154.91,155.68,153.87,2473895
9/22/16,156.11,,156.15,157.22,155.69,2691115
9/23/16,154.98,,155.62,156.04,154.71,2702153
9/26/16,153.98,,154.46,154.46,153.46,2533325
9/27/16,156.77,,154.32,156.77,153.81,2987195
9/28/16,158.29,,156.99,158.62,156.23,3310008
9/29/16,158.11,,158.63,165,157.46,3374838
9/30/16,158.85,,158.9,159.84,158.06,3596878
10/3/16,157.61,,158.06,158.37,157.02,2227800
10/4/16,156.46,,157.67,158.53,155.82,2884146
10/5/16,157.08,,157.07,157.83,156.72,1684458
10/6/16,156.88,,156.84,157.43,155.89,1950106
10/7/16,155.67,,157.14,157.7,154.86,2671852
10/10/16,157.02,,156.71,158.49,156.66,2481288
10/11/16,154.79,,156.73,156.95,153.89,2901326
10/12/16,154.29,,154.97,154.97,153.08,2963968
10/13/16,153.72,,153.7,154.22,152.27,2909948
10/14/16,154.45,,154.47,155.53,154.09,4358197
10/17/16,154.77,,154.45,155.89,154.34,5890421
10/18/16,150.72,-2.62%,150.02,151,147.79,12770570
10/19/16,151.26,,151.27,152.45,150.83,4632854
10/20/16,151.52,,151.28,152.9,151.02,4023103
10/21/16,149.63,,150.58,151.15,149.56,4414206
10/24/16,150.57,-2.71%,150.4,151.52,150.4,2666740
10/25/16,150.88,,150.69,151.16,149.83,2647487
10/26/16,151.81,,150.71,152.94,150.26,2811728
10/27/16,153.35,,152.82,154.06,152.02,4229336
10/28/16,152.61,,154.05,154.44,152.18,3654496
10/31/16,153.69,-0.70%,152.76,154.33,152.76,3553172
11/1/16,152.79,,153.5,153.91,151.74,3191924
11/2/16,151.95,,152.48,153.34,151.67,3074438
11/3/16,152.37,,152.51,153.74,151.8,2878803
11/4/16,152.43,,152.4,153.64,151.87,2470368
11/7/16,155.72,,153.99,156.11,153.84,3804943
11/8/16,155.17,,154.56,155.93,153.06,3921944
11/9/16,154.81,,152.96,155.56,151,5403688
11/10/16,160.22,,157.66,161.16,157.59,7715807
11/11/16,161.27,,159.97,161.34,159.33,4446630
11/14/16,158.21,,161.25,161.86,157.58,5196498
11/15/16,158.67,,158.42,159.15,157.55,3476996
11/16/16,159.29,,158.46,159.55,158.03,2252806
11/17/16,159.8,,159.22,159.93,158.85,2258716
11/18/16,160.39,,159.8,160.72,159.21,2981633
11/21/16,162.77,,160.69,163,160.37,4637097
11/22/16,162.67,,163,163,161.95,2770789
11/23/16,161.98,,161.94,162.38,161.36,2256165
11/25/16,163.14,,161.83,163.19,161.83,1605344
11/28/16,164.52,,163.2,164.66,162.7,4449355
11/29/16,163.53,,164,164.41,163.03,3148196
11/30/16,162.22,,163.35,163.8,162.21,4397817
12/1/16,159.82,,161.95,162.2,158.3,4635665
12/2/16,160.02,,159,160.29,158.41,2740867
12/5/16,159.84,,160.85,161.15,159.59,3447052
12/6/16,160.35,,160.13,160.79,158.93,2858962
12/7/16,164.79,,160.6,165.18,160.39,4435050
12/8/16,165.36,,164.87,166,164.22,3266436
12/9/16,166.52,,165.18,166.72,164.6,3146930
12/12/16,165.5,,166.72,166.79,165.07,3392331
12/13/16,168.29,,165.68,169.95,165.68,5932271
12/14/16,168.51,,168.37,169.89,167.45,4124161
12/15/16,168.02,,168.01,169.85,167.78,3388570
12/16/16,166.73,,168.97,169.11,166.06,7120572
12/19/16,166.68,,166.83,167.26,166,2955906
12/20/16,167.6,,167.49,168.25,166.45,2174569
12/21/16,167.33,,166.25,167.94,165.25,3575721
12/22/16,167.06,,167.36,168.23,166.58,2802631
12/23/16,166.71,,167,167.49,166.45,1701228
12/27/16,167.14,,166.98,167.98,166.85,1397455
12/28/16,166.19,,167.29,167.74,166,1757500
12/29/16,166.6,,166.02,166.99,166,1663542
12/30/16,165.99,,166.44,166.7,165.5,2952825
1/3/17,167.19,,167,167.87,166.01,2934299
1/4/17,169.26,,167.77,169.87,167.36,3381432
1/5/17,168.7,,169.25,169.39,167.26,2682301
1/6/17,169.53,,168.69,169.92,167.52,2945536
1/9/17,167.65,,169.47,169.8,167.62,3189891
1/10/17,165.52,,167.98,168.09,165.34,4118694
1/11/17,167.75,,166.05,167.76,165.6,3599464
1/12/17,167.95,,167.77,168.01,165.56,2927973
1/13/17,167.34,,167.97,168.48,166.88,2875433
1/17/17,167.89,,166.69,168.18,166.12,3315655
1/18/17,166.8,,167.45,168.59,166.69,4007779
1/19/17,166.81,,166.96,167.45,165.8,6963386
1/20/17,170.55,2.24%,167.81,170.64,166,12690029
1/23/17,171.03,,170.08,171.25,170.01,5478224
1/24/17,175.9,,171.36,176,171.16,6952369
1/25/17,178.29,,176.26,179.25,176.13,5922462
1/26/17,178.66,7.10%,178.06,178.88,177.51,3063924
1/27/17,177.3,,178.47,179.2,177.3,3482311
1/30/17,175.8,,176.98,177.07,174.58,4094755
1/31/17,174.52,,175.05,175.58,173.61,4138962
2/1/17,174.29,,175,175.7,172.89,2795745
2/2/17,174.58,4.66%,174.23,174.97,173.55,2620526
2/3/17,175.82,,175,176.34,174.89,3309288
2/6/17,175.86,,175.31,175.98,174.38,2650785
2/7/17,178.46,,176,178.62,175.9,3873455
2/8/17,176.17,,177.5,177.5,175.88,2913126
2/9/17,177.21,,176.17,177.8,175.91,3090710
2/10/17,178.68,,177.37,178.87,176.76,2930710
2/13/17,179.36,,179.24,179.9,178.84,3093372
2/14/17,180.13,,178.57,180.13,178.35,2776528
2/15/17,181.68,,180.2,181.92,179.81,2914292
2/16/17,181.43,,181.45,182.79,180.87,3251547
2/17/17,180.67,,181.25,181.57,180,3552495
2/21/17,180.26,,180.6,180.79,179.12,4480299
2/22/17,181.15,,180.09,181.34,180.09,3020540
2/23/17,181.65,,182,182.5,180.92,2282526
2/24/17,181.35,,180.21,181.49,179.89,3300093
2/27/17,179.4,,181.19,181.25,179.28,3691327
2/28/17,179.82,,179.38,180.63,179.35,3273420
3/1/17,181.95,,180.48,182.55,180.03,3005564
3/2/17,180.53,,181.88,181.88,180.43,2918183
3/3/17,180.05,,180.04,181.32,179.76,1825048
3/6/17,180.47,,179.72,180.99,179.57,3204434
3/7/17,180.38,,180.71,181.29,180.2,2980516
