v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day
1.658767773,2.369668246,0.710900474,3.08056872,21.32701422,1.421800948,372,2.01502E+13,2/24/15 10:45,2015,02,24
-0.48,1.76,2.24,4,21.92,0.32,552,2.01502E+13,2/24/15 12:30,2015,02,24
0.273972603,1.095890411,0.821917808,1.917808219,15.89041096,0,308,2.01502E+13,2/24/15 14:15,2015,02,24
-0.237529691,0.475059382,0.712589074,1.187648456,18.28978622,0,378,2.01502E+13,2/24/15 14:30,2015,02,24
-0.220750552,0.441501104,0.662251656,1.103752759,18.98454746,0,409,2.01502E+13,2/24/15 14:30,2015,02,24
-0.236966825,0.473933649,0.710900474,1.184834123,18.2464455,0,379,2.01502E+13,2/24/15 14:30,2015,02,24
-0.220750552,0.441501104,0.662251656,1.103752759,18.98454746,0,409,2.01502E+13,2/24/15 14:30,2015,02,24
-0.236966825,0.473933649,0.710900474,1.184834123,18.2464455,0,381,2.01502E+13,2/24/15 14:30,2015,02,24
-0.238095238,0.476190476,0.714285714,1.19047619,18.33333333,0,379,2.01502E+13,2/24/15 14:30,2015,02,24
-0.251889169,2.770780856,3.022670025,5.793450882,14.35768262,1.007556675,356,2.01502E+13,2/24/15 14:45,2015,02,24
-0.238095238,0.476190476,0.714285714,1.19047619,18.33333333,0,379,2.01502E+13,2/24/15 14:45,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 15:15,2015,02,24
-0.209205021,0.418410042,0.627615063,1.046025105,18.41004184,0,438,2.01502E+13,2/24/15 15:15,2015,02,24
-0.238663484,0.477326969,0.715990453,1.193317422,18.37708831,0,378,2.01502E+13,2/24/15 15:30,2015,02,24
0.606060606,2.666666667,2.060606061,4.727272727,21.09090909,0.121212121,764,2.01502E+13,2/24/15 15:45,2015,02,24
-0.245098039,0.490196078,0.735294118,1.225490196,18.62745098,1.225490196,360,2.01502E+13,2/24/15 15:45,2015,02,24
-0.457665904,0.457665904,0.915331808,1.372997712,18.0778032,0,400,2.01502E+13,2/24/15 15:45,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 15:45,2015,02,24
-0.236966825,0.473933649,0.710900474,1.184834123,18.2464455,0,379,2.01502E+13,2/24/15 16:00,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:00,2015,02,24
-0.238095238,0.476190476,0.714285714,1.19047619,18.33333333,0,379,2.01502E+13,2/24/15 16:00,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:00,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:15,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:15,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:15,2015,02,24
-0.244498778,0.488997555,0.733496333,1.222493888,18.58190709,0,367,2.01502E+13,2/24/15 16:30,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:30,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:45,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:45,2015,02,24
-0.240963855,0.481927711,0.722891566,1.204819277,18.07228916,1.204819277,364,2.01502E+13,2/24/15 16:45,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 16:45,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 17:00,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 17:00,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 17:15,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 17:30,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 17:30,2015,02,24
-0.236966825,0.473933649,0.710900474,1.184834123,18.2464455,0,381,2.01502E+13,2/24/15 17:30,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 18:00,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 18:00,2015,02,24
-0.819672131,1.229508197,2.049180328,3.278688525,21.72131148,0,218,2.01502E+13,2/24/15 18:00,2015,02,24
-0.238663484,0.477326969,0.715990453,1.193317422,18.37708831,0,377,2.01502E+13,2/24/15 18:00,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 18:15,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 18:15,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 18:30,2015,02,24
1.049868766,2.362204724,1.312335958,3.674540682,18.8976378,1.312335958,355,2.01502E+13,2/24/15 18:30,2015,02,24
-0.546448087,0.273224044,0.819672131,1.092896175,15.30054645,0,327,2.01502E+13,2/24/15 18:30,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 18:45,2015,02,24
-0.236966825,0.473933649,0.710900474,1.184834123,18.2464455,0,381,2.01502E+13,2/24/15 19:00,2015,02,24
-0.250626566,0.501253133,0.751879699,1.253132832,19.04761905,0.250626566,354,2.01502E+13,2/24/15 19:45,2015,02,24
0.35971223,0.35971223,0,0.35971223,21.22302158,0.35971223,246,2.01502E+13,2/24/15 19:45,2015,02,24
1.666666667,2.916666667,1.25,4.166666667,19.58333333,1.25,228,2.01502E+13,2/24/15 21:00,2015,02,24
-0.236966825,0.473933649,0.710900474,1.184834123,18.2464455,0,381,2.01502E+13,2/24/15 22:15,2015,02,24
1.935483871,2.258064516,0.322580645,2.580645161,21.29032258,0.322580645,279,2.01502E+13,2/25/15 0:15,2015,02,25
-0.245700246,0.491400491,0.737100737,1.228501229,18.67321867,0,365,2.01502E+13,2/25/15 2:30,2015,02,25
-1.27388535,0.955414013,2.229299363,3.184713376,21.97452229,0,299,2.01502E+13,2/25/15 2:45,2015,02,25
-0.245700246,0.491400491,0.737100737,1.228501229,18.67321867,0,365,2.01502E+13,2/25/15 2:45,2015,02,25
0.689655172,0.689655172,0,0.689655172,20,0,131,2.01502E+13,2/25/15 3:00,2015,02,25
0,0.534759358,0.534759358,1.069518717,21.39037433,0,329,2.01502E+13,2/25/15 7:00,2015,02,25
-0.245700246,0.491400491,0.737100737,1.228501229,18.67321867,0,365,2.01502E+13,2/25/15 7:15,2015,02,25
-0.244498778,0.488997555,0.733496333,1.222493888,18.58190709,0,366,2.01502E+13,2/25/15 8:00,2015,02,25
-0.245700246,0.491400491,0.737100737,1.228501229,18.67321867,0,365,2.01502E+13,2/25/15 8:15,2015,02,25
0.4,1.6,1.2,2.8,25.2,0,242,2.01502E+13,2/25/15 12:30,2015,02,25
-1.149425287,1.724137931,2.873563218,4.597701149,22.4137931,0,332,2.01502E+13,2/25/15 13:30,2015,02,25
2.954545455,5.454545455,2.5,7.954545455,21.36363636,0,402,2.01502E+13,2/25/15 13:30,2015,02,25
2.619047619,3.571428571,0.952380952,4.523809524,19.76190476,2.142857143,392,2.01502E+13,2/25/15 13:45,2015,02,25
0.214132762,1.070663812,0.856531049,1.927194861,18.2012848,0.214132762,417,2.01502E+13,2/25/15 13:45,2015,02,25
2.315789474,2.947368421,0.631578947,3.578947368,18.10526316,0,439,2.01502E+13,2/25/15 14:00,2015,02,25
0,0.444444444,0.444444444,0.888888889,17.77777778,0,212,2.01502E+13,2/25/15 15:30,2015,02,25
-1.390820584,1.808066759,3.198887344,5.006954103,22.3922114,1.947148818,635,2.01502E+13,2/25/15 15:30,2015,02,25
-2.101576182,1.401050788,3.50262697,4.903677758,22.06654991,0.525394046,503,2.01502E+13,2/25/15 19:45,2015,02,25
-1.052631579,1.403508772,2.456140351,3.859649123,25.26315789,1.754385965,269,2.01502E+13,2/25/15 20:15,2015,02,25
1.344537815,3.697478992,2.352941176,6.050420168,19.15966387,1.512605042,565,2.01502E+13,2/25/15 22:00,2015,02,25
2.136752137,3.846153846,1.709401709,5.555555556,24.78632479,0.427350427,210,2.01502E+13,2/25/15 22:00,2015,02,25
-0.430107527,1.827956989,2.258064516,4.086021505,24.08602151,1.397849462,832,2.01502E+13,2/25/15 22:00,2015,02,25
1.132075472,2.075471698,0.943396226,3.018867925,20.75471698,0.377358491,432,2.01502E+13,2/26/15 0:45,2015,02,26
3.217158177,5.898123324,2.680965147,8.579088472,21.44772118,0,353,2.01502E+13,2/26/15 12:15,2015,02,26
3.01369863,3.835616438,0.821917808,4.657534247,22.46575342,0,340,2.01502E+13,2/26/15 13:15,2015,02,26
-4.15704388,1.616628176,5.773672055,7.390300231,27.71362587,0.692840647,405,2.01502E+13,2/26/15 14:15,2015,02,26
-4.976303318,2.606635071,7.582938389,10.18957346,26.06635071,0,394,2.01502E+13,2/26/15 15:00,2015,02,26
-5.555555556,2.525252525,8.080808081,10.60606061,23.48484848,1.262626263,360,2.01502E+13,2/26/15 15:30,2015,02,26
-2.277904328,2.733485194,5.011389522,7.744874715,21.64009112,0.455580866,394,2.01502E+13,2/26/15 16:15,2015,02,26
-0.753768844,2.763819095,3.51758794,6.281407035,22.11055276,0.502512563,363,2.01502E+13,2/26/15 19:00,2015,02,26
0.751879699,1.503759398,0.751879699,2.255639098,16.54135338,1.503759398,118,2.01502E+13,2/26/15 19:45,2015,02,26
1.606425703,3.212851406,1.606425703,4.819277108,20.88353414,0,233,2.01502E+13,2/27/15 10:45,2015,02,27
0.943396226,1.886792453,0.943396226,2.830188679,31.13207547,0,91,2.01502E+13,2/27/15 12:45,2015,02,27
0,2.205882353,2.205882353,4.411764706,21.32352941,0.245098039,386,2.01502E+13,2/27/15 13:30,2015,02,27
0.312989045,1.72143975,1.408450704,3.129890454,21.90923318,0,568,2.01502E+13,2/27/15 15:45,2015,02,27
-0.71942446,0.71942446,1.438848921,2.158273381,15.10791367,0,120,2.01502E+13,2/27/15 17:00,2015,02,27
-1.71990172,2.948402948,4.668304668,7.616707617,24.32432432,1.228501229,381,2.01502E+13,2/27/15 17:00,2015,02,27
2.23880597,2.487562189,0.248756219,2.736318408,19.27860697,0.746268657,692,2.01502E+13,2/27/15 18:45,2015,02,27
-3.914590747,2.135231317,6.049822064,8.185053381,18.68327402,0.711743772,480,2.01502E+13,2/27/15 21:30,2015,02,27
0.877192982,1.096491228,0.219298246,1.315789474,8.99122807,0.438596491,416,2.01502E+13,2/27/15 21:45,2015,02,27
-0.904977376,1.131221719,2.036199095,3.167420814,21.49321267,0,410,2.01502E+13,2/28/15 15:00,2015,02,28
0.956022945,1.912045889,0.956022945,2.868068834,16.63479924,0,459,2.01502E+13,2/28/15 16:15,2015,02,28
-0.505921582,2.472116822,2.978038404,5.450155226,22.2490514,0.379441187,8003,2.01502E+13,2/28/15 22:30,2015,02,28
-1.132075472,2.389937107,3.522012579,5.911949686,19.74842767,0.754716981,696,2.01503E+13,3/1/15 14:00,2015,03,01
0,1.898253607,1.898253607,3.796507213,21.7919514,0.151860289,1143,2.01503E+13,3/2/15 2:00,2015,03,02
-0.60362173,1.207243461,1.810865191,3.018108652,15.89537223,0,431,2.01503E+13,3/2/15 13:45,2015,03,02
-0.487804878,1.951219512,2.43902439,4.390243902,24.87804878,0.731707317,378,2.01503E+13,3/2/15 14:45,2015,03,02
-1.772151899,3.291139241,5.063291139,8.35443038,22.27848101,0.253164557,371,2.01503E+13,3/2/15 15:30,2015,03,02
0.186567164,0.932835821,0.746268657,1.679104478,18.65671642,0,454,2.01503E+13,3/2/15 16:00,2015,03,02
0.320170758,2.774813234,2.454642476,5.22945571,23.58591249,0.853788687,843,2.01503E+13,3/2/15 16:00,2015,03,02
-1.032448378,1.032448378,2.064896755,3.097345133,23.15634218,0.442477876,615,2.01503E+13,3/2/15 16:45,2015,03,02
0.746268657,2.985074627,2.23880597,5.223880597,32.08955224,6.71641791,116,2.01503E+13,3/2/15 22:45,2015,03,02
0.358422939,0.716845878,0.358422939,1.075268817,20.43010753,0,252,2.01503E+13,3/2/15 23:45,2015,03,02
-0.705882353,2.117647059,2.823529412,4.941176471,19.52941176,0.705882353,389,2.01503E+13,3/3/15 1:45,2015,03,03
-0.705882353,2.117647059,2.823529412,4.941176471,19.52941176,0.470588235,391,2.01503E+13,3/3/15 1:45,2015,03,03
-0.692840647,2.07852194,2.771362587,4.849884527,19.16859122,0.461893764,400,2.01503E+13,3/3/15 1:45,2015,03,03
-0.700934579,2.102803738,2.803738318,4.906542056,19.39252336,0.46728972,395,2.01503E+13,3/3/15 1:45,2015,03,03
-0.702576112,2.107728337,2.81030445,4.918032787,19.67213115,0.468384075,390,2.01503E+13,3/3/15 1:45,2015,03,03
-0.692840647,2.07852194,2.771362587,4.849884527,19.16859122,0.461893764,400,2.01503E+13,3/3/15 2:00,2015,03,03
-0.705882353,2.117647059,2.823529412,4.941176471,19.76470588,0.470588235,391,2.01503E+13,3/3/15 2:00,2015,03,03
-0.705882353,2.117647059,2.823529412,4.941176471,19.76470588,0.470588235,391,2.01503E+13,3/3/15 2:00,2015,03,03
-0.700934579,2.102803738,2.803738318,4.906542056,19.39252336,0.46728972,394,2.01503E+13,3/3/15 2:15,2015,03,03
-0.71942446,2.158273381,2.877697842,5.035971223,20.14388489,0.479616307,382,2.01503E+13,3/3/15 2:30,2015,03,03
-0.66518847,1.99556541,2.66075388,4.65631929,19.06873614,0.44345898,414,2.01503E+13,3/3/15 2:30,2015,03,03
-0.705882353,2.117647059,2.823529412,4.941176471,19.76470588,0.470588235,391,2.01503E+13,3/3/15 3:15,2015,03,03
-0.694444444,2.083333333,2.777777778,4.861111111,19.21296296,0.462962963,393,2.01503E+13,3/3/15 3:45,2015,03,03
-0.702576112,2.107728337,2.81030445,4.918032787,19.67213115,0.468384075,390,2.01503E+13,3/3/15 3:45,2015,03,03
-0.700934579,2.102803738,2.803738318,4.906542056,19.62616822,0.46728972,394,2.01503E+13,3/3/15 4:00,2015,03,03
-0.712589074,2.137767221,2.850356295,4.988123515,19.71496437,0.475059382,386,2.01503E+13,3/3/15 4:00,2015,03,03
-0.900900901,2.027027027,2.927927928,4.954954955,19.36936937,0.45045045,416,2.01503E+13,3/3/15 4:00,2015,03,03
-0.677200903,2.031602709,2.708803612,4.740406321,19.63882619,0.677200903,403,2.01503E+13,3/3/15 4:30,2015,03,03
-0.476190476,2.380952381,2.857142857,5.238095238,20,0.476190476,383,2.01503E+13,3/3/15 5:15,2015,03,03
-0.717703349,2.153110048,2.870813397,5.023923445,20.09569378,0.4784689,381,2.01503E+13,3/3/15 5:45,2015,03,03
-0.721153846,2.163461538,2.884615385,5.048076923,19.95192308,0.480769231,380,2.01503E+13,3/3/15 6:00,2015,03,03
-0.710900474,2.132701422,2.843601896,4.976303318,19.66824645,0.473933649,394,2.01503E+13,3/3/15 6:15,2015,03,03
0.461893764,3.464203233,3.002309469,6.466512702,26.78983834,0.692840647,404,2.01503E+13,3/3/15 6:45,2015,03,03
-0.721153846,2.163461538,2.884615385,5.048076923,19.95192308,0.480769231,382,2.01503E+13,3/3/15 9:15,2015,03,03
2.492211838,2.803738318,0.31152648,3.115264798,25.54517134,0,297,2.01503E+13,3/3/15 9:30,2015,03,03
0.808625337,1.886792453,1.078167116,2.964959569,20.4851752,0.269541779,342,2.01503E+13,3/3/15 12:00,2015,03,03
2.244389027,3.241895262,0.997506234,4.239401496,21.6957606,0.498753117,348,2.01503E+13,3/3/15 14:45,2015,03,03
0.786075239,3.649635036,2.863559798,6.513194834,22.57158899,0.505334082,1451,2.01503E+13,3/3/15 15:30,2015,03,03
0,2.349869452,2.349869452,4.699738903,21.14882507,0.261096606,343,2.01503E+13,3/3/15 15:45,2015,03,03
1.596806387,2.794411178,1.19760479,3.992015968,23.15369261,1.596806387,459,2.01503E+13,3/3/15 17:00,2015,03,03
7.2319202,7.481296758,0.249376559,7.730673317,20.44887781,0.249376559,355,2.01503E+13,3/3/15 20:15,2015,03,03
1.973684211,1.973684211,0,1.973684211,23.02631579,0,144,2.01503E+13,3/3/15 22:15,2015,03,03
0.740740741,2.37037037,1.62962963,4,24.74074074,0.740740741,612,2.01503E+13,3/3/15 23:30,2015,03,03
-0.635930048,1.589825119,2.225755167,3.815580286,23.05246423,0.476947536,587,2.01503E+13,3/4/15 0:00,2015,03,04
-5.882352941,0.980392157,6.862745098,7.843137255,19.60784314,0,91,2.01503E+13,3/4/15 1:30,2015,03,04
-0.680272109,2.040816327,2.721088435,4.761904762,19.27437642,0.453514739,409,2.01503E+13,3/4/15 8:15,2015,03,04
-0.22246941,2.224694105,2.447163515,4.67185762,19.1323693,0.556173526,816,2.01503E+13,3/4/15 11:30,2015,03,04
-1.769911504,1.179941003,2.949852507,4.12979351,23.30383481,0.884955752,309,2.01503E+13,3/4/15 13:15,2015,03,04
0.659340659,1.098901099,0.43956044,1.538461538,16.48351648,0,398,2.01503E+13,3/4/15 14:15,2015,03,04
0.948766603,2.466793169,1.518026565,3.984819734,25.80645161,0.189753321,496,2.01503E+13,3/4/15 14:45,2015,03,04
0.534759358,2.272727273,1.737967914,4.010695187,24.86631016,1.069518717,683,2.01503E+13,3/4/15 15:15,2015,03,04
-3.438395415,2.005730659,5.444126074,7.449856734,20.05730659,0.286532951,331,2.01503E+13,3/4/15 15:45,2015,03,04
0.471698113,0.943396226,0.471698113,1.41509434,24.05660377,0,193,2.01503E+13,3/4/15 18:45,2015,03,04
0.476190476,0.952380952,0.476190476,1.428571429,23.80952381,0,193,2.01503E+13,3/4/15 18:45,2015,03,04
0.476190476,0.952380952,0.476190476,1.428571429,23.80952381,0,193,2.01503E+13,3/4/15 19:00,2015,03,04
0.418410042,0.836820084,0.418410042,1.255230126,22.17573222,0,219,2.01503E+13,3/4/15 19:15,2015,03,04
0.483091787,0.966183575,0.483091787,1.449275362,24.15458937,0.483091787,189,2.01503E+13,3/4/15 19:15,2015,03,04
0.837988827,1.536312849,0.698324022,2.234636872,19.27374302,0.977653631,622,2.01503E+13,3/4/15 19:30,2015,03,04
0.476190476,0.952380952,0.476190476,1.428571429,23.80952381,0,193,2.01503E+13,3/4/15 19:45,2015,03,04
0,0.913242009,0.913242009,1.826484018,23.74429224,0,200,2.01503E+13,3/4/15 19:45,2015,03,04
-0.980392157,0.980392157,1.960784314,2.941176471,22.54901961,0,88,2.01503E+13,3/4/15 23:45,2015,03,04
-0.980392157,0.980392157,1.960784314,2.941176471,22.54901961,0,88,2.01503E+13,3/5/15 0:00,2015,03,05
0.427350427,0.854700855,0.427350427,1.282051282,21.79487179,0,219,2.01503E+13,3/5/15 0:45,2015,03,05
1.834862385,3.302752294,1.467889908,4.770642202,24.03669725,0.183486239,499,2.01503E+13,3/5/15 1:45,2015,03,05
1.834862385,3.302752294,1.467889908,4.770642202,24.03669725,0.183486239,499,2.01503E+13,3/5/15 1:45,2015,03,05
1.85528757,3.339517625,1.484230056,4.823747681,23.74768089,0.185528757,489,2.01503E+13,3/5/15 1:45,2015,03,05
1.834862385,3.302752294,1.467889908,4.770642202,24.03669725,0.183486239,499,2.01503E+13,3/5/15 2:00,2015,03,05
1.70015456,3.091190108,1.391035549,4.482225657,23.33848532,0.154559505,572,2.01503E+13,3/5/15 2:00,2015,03,05
1.834862385,3.302752294,1.467889908,4.770642202,24.03669725,0.183486239,499,2.01503E+13,3/5/15 2:00,2015,03,05
1.70015456,3.091190108,1.391035549,4.482225657,23.33848532,0.154559505,572,2.01503E+13,3/5/15 2:00,2015,03,05
1.838235294,3.308823529,1.470588235,4.779411765,23.52941176,0.183823529,503,2.01503E+13,3/5/15 2:15,2015,03,05
1.834862385,3.302752294,1.467889908,4.770642202,24.03669725,0.183486239,499,2.01503E+13,3/5/15 2:15,2015,03,05
1.834862385,3.302752294,1.467889908,4.770642202,24.03669725,0.183486239,499,2.01503E+13,3/5/15 2:15,2015,03,05
